"rbd";"agno";"nivel";"grado";"ind";"dim";"sdim";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"fecha_bbdd";"codigo_bdd"
591;2023;MEDIA;2;AM;AA;PA;7;46;48;;;;20240528;final20240528v1
591;2023;MEDIA;2;HV;AC;PC;30;;71;;;;20240528;final20240528v1
591;2023;MEDIA;2;PF;VD;PD;47;16;37;;;;20240528;final20240528v1
591;2023;MEDIA;2;PF;PA;PE;73;9;18;;;;20240528;final20240528v1
591;2023;MEDIA;2;HV;HA;PH;59;;41;;;;20240528;final20240528v1
591;2023;MEDIA;2;AM;ME;PM;59;;41;;;;20240528;final20240528v1
591;2023;MEDIA;2;PF;PA;PP;64;7;30;;;;20240528;final20240528v1
591;2023;MEDIA;2;CC;AO;PR;61;;40;;;;20240528;final20240528v1
591;2023;MEDIA;2;HV;VA;PV;47;;54;;;;20240528;final20240528v1
591;2023;MEDIA;2;PF;VD;RD;14;58;28;;;;20240528;final20240528v1
591;2023;MEDIA;2;CC;AS;TV;89;;11;;;;20240528;final20240528v1
597;2023;MEDIA;2;AM;AA;AA;54;23;23;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AR;AB;27;62;12;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;AC;AC;15;62;23;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;VA;AF;27;31;42;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;HA;AL;8;54;39;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AO;AO;89;12;0;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AR;CS;42;50;8;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;VD;EP;62;12;27;;;;20240528;final20240528v1
597;2023;MEDIA;2;AM;ME;ID;39;46;15;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;SP;IE;54;35;12;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AS;MP;31;46;23;;;;20240528;final20240528v1
597;2023;MEDIA;2;AM;AA;PA;12;65;23;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;AC;PC;31;;69;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;VD;PD;77;12;12;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;PA;PE;85;8;8;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;HA;PH;42;;58;;;;20240528;final20240528v1
597;2023;MEDIA;2;AM;ME;PM;69;;31;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;PA;PP;69;19;12;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AO;PR;69;;31;;;;20240528;final20240528v1
597;2023;MEDIA;2;HV;VA;PV;35;;65;;;;20240528;final20240528v1
597;2023;MEDIA;2;PF;VD;RD;31;54;15;;;;20240528;final20240528v1
597;2023;MEDIA;2;CC;AS;TV;73;;27;;;;20240528;final20240528v1
609;2023;MEDIA;2;AM;AA;AA;19;34;46;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AR;AB;20;43;37;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;AC;AC;15;54;31;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;VA;AF;18;36;46;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;HA;AL;9;45;46;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AO;AO;79;21;0;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AR;CS;37;49;14;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;VD;EP;44;22;35;;;;20240528;final20240528v1
609;2023;MEDIA;2;AM;ME;ID;36;51;13;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;SP;IE;32;47;21;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AS;MP;16;52;32;;;;20240528;final20240528v1
609;2023;MEDIA;2;AM;AA;PA;9;30;62;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;AC;PC;23;;77;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;VD;PD;44;15;40;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;PA;PE;87;4;9;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;HA;PH;43;;57;;;;20240528;final20240528v1
609;2023;MEDIA;2;AM;ME;PM;54;;46;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;PA;PP;66;10;24;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AO;PR;49;;51;;;;20240528;final20240528v1
609;2023;MEDIA;2;HV;VA;PV;42;;58;;;;20240528;final20240528v1
609;2023;MEDIA;2;PF;VD;RD;28;30;43;;;;20240528;final20240528v1
609;2023;MEDIA;2;CC;AS;TV;82;;18;;;;20240528;final20240528v1
610;2023;MEDIA;2;AM;AA;AA;28;49;23;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AR;AB;32;51;18;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;AC;AC;22;59;19;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;VA;AF;29;31;40;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;HA;AL;18;51;31;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AO;AO;81;19;0;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AR;CS;45;42;14;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;VD;EP;63;18;18;;;;20240528;final20240528v1
610;2023;MEDIA;2;AM;ME;ID;42;53;6;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;SP;IE;31;53;16;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AS;MP;23;55;23;;;;20240528;final20240528v1
610;2023;MEDIA;2;AM;AA;PA;12;46;42;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;AC;PC;36;;64;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;VD;PD;61;20;20;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;PA;PE;90;3;7;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;HA;PH;40;;60;;;;20240528;final20240528v1
610;2023;MEDIA;2;AM;ME;PM;71;;29;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;PA;PP;79;12;9;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AO;PR;77;;23;;;;20240528;final20240528v1
610;2023;MEDIA;2;HV;VA;PV;36;;64;;;;20240528;final20240528v1
610;2023;MEDIA;2;PF;VD;RD;29;36;36;;;;20240528;final20240528v1
610;2023;MEDIA;2;CC;AS;TV;76;;24;;;;20240528;final20240528v1
611;2023;MEDIA;2;AM;AA;AA;38;43;18;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AR;AB;50;42;8;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;AC;AC;27;54;19;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;VA;AF;49;41;10;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;HA;AL;22;47;32;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AO;AO;85;15;0;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AR;CS;48;48;3;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;VD;EP;75;14;12;;;;20240528;final20240528v1
611;2023;MEDIA;2;AM;ME;ID;45;47;8;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;SP;IE;64;29;7;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AS;MP;54;32;14;;;;20240528;final20240528v1
611;2023;MEDIA;2;AM;AA;PA;23;48;28;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;AC;PC;46;;54;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;VD;PD;81;5;14;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;PA;PE;87;8;5;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;HA;PH;68;;32;;;;20240528;final20240528v1
611;2023;MEDIA;2;AM;ME;PM;88;;12;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;PA;PP;75;12;13;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AO;PR;85;;15;;;;20240528;final20240528v1
611;2023;MEDIA;2;HV;VA;PV;59;;41;;;;20240528;final20240528v1
611;2023;MEDIA;2;PF;VD;RD;48;49;3;;;;20240528;final20240528v1
611;2023;MEDIA;2;CC;AS;TV;85;;16;;;;20240528;final20240528v1
613;2023;MEDIA;2;AM;AA;AA;20;46;35;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AR;AB;22;53;26;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;AC;AC;13;65;22;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;VA;AF;19;41;41;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;HA;AL;7;63;30;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AO;AO;60;38;2;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AR;CS;29;55;16;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;VD;EP;27;46;27;;;;20240528;final20240528v1
613;2023;MEDIA;2;AM;ME;ID;26;66;9;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;SP;IE;22;38;40;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AS;MP;17;67;17;;;;20240528;final20240528v1
613;2023;MEDIA;2;AM;AA;PA;11;38;51;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;AC;PC;15;;85;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;VD;PD;44;32;24;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;PA;PE;67;9;24;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;HA;PH;61;;39;;;;20240528;final20240528v1
613;2023;MEDIA;2;AM;ME;PM;60;;40;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;PA;PP;36;20;44;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AO;PR;63;;37;;;;20240528;final20240528v1
613;2023;MEDIA;2;HV;VA;PV;61;;39;;;;20240528;final20240528v1
613;2023;MEDIA;2;PF;VD;RD;15;52;33;;;;20240528;final20240528v1
613;2023;MEDIA;2;CC;AS;TV;70;;30;;;;20240528;final20240528v1
629;2023;MEDIA;2;AM;AA;AA;23;43;35;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AR;AB;30;53;18;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;AC;AC;11;55;34;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;VA;AF;29;40;32;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;HA;AL;21;42;37;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AO;AO;65;35;0;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AR;CS;20;65;15;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;VD;EP;44;36;21;;;;20240528;final20240528v1
629;2023;MEDIA;2;AM;ME;ID;30;58;13;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;SP;IE;36;51;13;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AS;MP;23;48;30;;;;20240528;final20240528v1
629;2023;MEDIA;2;AM;AA;PA;3;48;50;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;AC;PC;21;;79;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;VD;PD;67;13;21;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;PA;PE;85;8;8;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;HA;PH;50;;50;;;;20240528;final20240528v1
629;2023;MEDIA;2;AM;ME;PM;63;;38;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;PA;PP;80;5;15;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AO;PR;80;;20;;;;20240528;final20240528v1
629;2023;MEDIA;2;HV;VA;PV;58;;42;;;;20240528;final20240528v1
629;2023;MEDIA;2;PF;VD;RD;28;49;23;;;;20240528;final20240528v1
629;2023;MEDIA;2;CC;AS;TV;65;;35;;;;20240528;final20240528v1
646;2023;MEDIA;2;AM;AA;AA;25;40;36;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AR;AB;40;45;15;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;AC;AC;21;52;28;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;VA;AF;31;34;35;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;HA;AL;17;46;38;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AO;AO;83;17;0;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AR;CS;52;40;8;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;VD;EP;64;21;16;;;;20240528;final20240528v1
646;2023;MEDIA;2;AM;ME;ID;39;51;10;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;SP;IE;44;48;8;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AS;MP;34;42;24;;;;20240528;final20240528v1
646;2023;MEDIA;2;AM;AA;PA;21;46;34;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;AC;PC;27;;73;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;VD;PD;63;13;24;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;PA;PE;86;6;8;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;HA;PH;42;;58;;;;20240528;final20240528v1
646;2023;MEDIA;2;AM;ME;PM;74;;26;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;PA;PP;80;8;12;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AO;PR;73;;27;;;;20240528;final20240528v1
646;2023;MEDIA;2;HV;VA;PV;51;;49;;;;20240528;final20240528v1
646;2023;MEDIA;2;PF;VD;RD;31;45;24;;;;20240528;final20240528v1
646;2023;MEDIA;2;CC;AS;TV;80;;20;;;;20240528;final20240528v1
647;2023;MEDIA;2;AM;AA;AA;41;22;38;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AR;AB;28;53;19;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;AC;AC;19;52;29;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;VA;AF;29;39;32;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;HA;AL;25;47;28;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AO;AO;94;6;0;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AR;CS;41;50;9;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;VD;EP;56;28;16;;;;20240528;final20240528v1
647;2023;MEDIA;2;AM;ME;ID;50;44;6;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;SP;IE;56;34;9;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AS;MP;31;50;19;;;;20240528;final20240528v1
647;2023;MEDIA;2;AM;AA;PA;31;41;28;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;AC;PC;50;;50;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;VD;PD;61;19;19;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;PA;PE;84;3;13;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;HA;PH;81;;19;;;;20240528;final20240528v1
647;2023;MEDIA;2;AM;ME;PM;78;;22;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;PA;PP;66;16;19;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AO;PR;63;;38;;;;20240528;final20240528v1
647;2023;MEDIA;2;HV;VA;PV;68;;32;;;;20240528;final20240528v1
647;2023;MEDIA;2;PF;VD;RD;26;39;36;;;;20240528;final20240528v1
647;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
648;2023;MEDIA;2;AM;AA;AA;13;30;57;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AR;AB;20;41;39;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;AC;AC;10;57;33;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;VA;AF;13;26;61;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;HA;AL;11;40;49;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AO;AO;60;34;6;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AR;CS;24;34;41;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;VD;EP;29;29;43;;;;20240528;final20240528v1
648;2023;MEDIA;2;AM;ME;ID;26;59;16;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;SP;IE;26;44;30;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AS;MP;11;44;44;;;;20240528;final20240528v1
648;2023;MEDIA;2;AM;AA;PA;6;41;53;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;AC;PC;27;;73;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;VD;PD;33;23;44;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;PA;PE;76;9;16;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;HA;PH;30;;70;;;;20240528;final20240528v1
648;2023;MEDIA;2;AM;ME;PM;54;;46;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;PA;PP;50;19;31;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AO;PR;34;;66;;;;20240528;final20240528v1
648;2023;MEDIA;2;HV;VA;PV;41;;59;;;;20240528;final20240528v1
648;2023;MEDIA;2;PF;VD;RD;14;31;54;;;;20240528;final20240528v1
648;2023;MEDIA;2;CC;AS;TV;74;;26;;;;20240528;final20240528v1
649;2023;MEDIA;2;AM;AA;AA;22;38;39;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AR;AB;44;48;8;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;AC;AC;21;60;19;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;VA;AF;32;40;28;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;HA;AL;18;55;27;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AO;AO;85;15;0;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AR;CS;30;52;18;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;VD;EP;64;20;16;;;;20240528;final20240528v1
649;2023;MEDIA;2;AM;ME;ID;36;54;10;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;SP;IE;36;55;9;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AS;MP;32;53;15;;;;20240528;final20240528v1
649;2023;MEDIA;2;AM;AA;PA;26;42;31;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;AC;PC;50;;50;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;VD;PD;72;17;11;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;PA;PE;94;2;4;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;HA;PH;81;;19;;;;20240528;final20240528v1
649;2023;MEDIA;2;AM;ME;PM;88;;12;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;PA;PP;84;5;11;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AO;PR;80;;20;;;;20240528;final20240528v1
649;2023;MEDIA;2;HV;VA;PV;66;;34;;;;20240528;final20240528v1
649;2023;MEDIA;2;PF;VD;RD;28;52;20;;;;20240528;final20240528v1
649;2023;MEDIA;2;CC;AS;TV;77;;24;;;;20240528;final20240528v1
656;2023;MEDIA;2;AM;AA;AA;17;46;36;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AR;AB;19;51;30;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;AC;AC;13;55;32;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;VA;AF;17;36;46;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;HA;AL;6;51;44;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AO;AO;77;23;0;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AR;CS;33;51;16;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;VD;EP;52;16;32;;;;20240528;final20240528v1
656;2023;MEDIA;2;AM;ME;ID;36;52;12;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;SP;IE;33;39;28;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AS;MP;17;44;39;;;;20240528;final20240528v1
656;2023;MEDIA;2;AM;AA;PA;9;41;51;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;AC;PC;19;;81;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;VD;PD;49;17;33;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;PA;PE;86;3;12;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;HA;PH;33;;67;;;;20240528;final20240528v1
656;2023;MEDIA;2;AM;ME;PM;59;;41;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;PA;PP;67;12;22;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AO;PR;59;;41;;;;20240528;final20240528v1
656;2023;MEDIA;2;HV;VA;PV;36;;64;;;;20240528;final20240528v1
656;2023;MEDIA;2;PF;VD;RD;20;39;41;;;;20240528;final20240528v1
656;2023;MEDIA;2;CC;AS;TV;70;;30;;;;20240528;final20240528v1
664;2023;MEDIA;2;AM;AA;AA;7;25;68;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AR;AB;14;43;43;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;AC;AC;2;73;25;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;VA;AF;7;27;66;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;HA;AL;2;55;43;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AO;AO;27;66;7;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AR;CS;7;43;50;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;VD;EP;25;21;55;;;;20240528;final20240528v1
664;2023;MEDIA;2;AM;ME;ID;11;50;39;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;SP;IE;21;43;36;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AS;MP;14;39;48;;;;20240528;final20240528v1
664;2023;MEDIA;2;AM;AA;PA;11;14;75;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;AC;PC;14;;86;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;VD;PD;34;14;52;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;PA;PE;61;18;21;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;HA;PH;34;;66;;;;20240528;final20240528v1
664;2023;MEDIA;2;AM;ME;PM;32;;68;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;PA;PP;57;11;32;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AO;PR;35;;65;;;;20240528;final20240528v1
664;2023;MEDIA;2;HV;VA;PV;34;;66;;;;20240528;final20240528v1
664;2023;MEDIA;2;PF;VD;RD;7;30;64;;;;20240528;final20240528v1
664;2023;MEDIA;2;CC;AS;TV;73;;27;;;;20240528;final20240528v1
665;2023;MEDIA;2;AM;AA;AA;31;35;34;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AR;AB;25;55;21;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;AC;AC;17;56;27;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;VA;AF;29;41;31;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;HA;AL;18;53;29;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AO;AO;82;18;0;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AR;CS;42;47;11;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;VD;EP;55;24;22;;;;20240528;final20240528v1
665;2023;MEDIA;2;AM;ME;ID;45;42;14;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;SP;IE;35;53;12;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AS;MP;24;54;21;;;;20240528;final20240528v1
665;2023;MEDIA;2;AM;AA;PA;20;38;42;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;AC;PC;26;;74;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;VD;PD;60;18;22;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;PA;PE;89;2;9;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;HA;PH;67;;33;;;;20240528;final20240528v1
665;2023;MEDIA;2;AM;ME;PM;72;;28;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;PA;PP;70;16;15;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AO;PR;76;;24;;;;20240528;final20240528v1
665;2023;MEDIA;2;HV;VA;PV;53;;47;;;;20240528;final20240528v1
665;2023;MEDIA;2;PF;VD;RD;27;44;29;;;;20240528;final20240528v1
665;2023;MEDIA;2;CC;AS;TV;84;;17;;;;20240528;final20240528v1
668;2023;MEDIA;2;AM;AA;AA;5;60;35;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AR;AB;15;65;20;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;AC;AC;6;61;33;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;VA;AF;33;22;44;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;HA;AL;17;56;28;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AO;AO;40;60;0;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AR;CS;10;55;35;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;VD;EP;30;40;30;;;;20240528;final20240528v1
668;2023;MEDIA;2;AM;ME;ID;50;40;10;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;SP;IE;30;50;20;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AS;MP;30;40;30;;;;20240528;final20240528v1
668;2023;MEDIA;2;AM;AA;PA;15;45;40;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;AC;PC;17;;83;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;VD;PD;28;33;39;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;PA;PE;80;20;0;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;HA;PH;44;;56;;;;20240528;final20240528v1
668;2023;MEDIA;2;AM;ME;PM;90;;10;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;PA;PP;80;20;0;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AO;PR;55;;45;;;;20240528;final20240528v1
668;2023;MEDIA;2;HV;VA;PV;44;;56;;;;20240528;final20240528v1
668;2023;MEDIA;2;PF;VD;RD;17;56;28;;;;20240528;final20240528v1
668;2023;MEDIA;2;CC;AS;TV;75;;25;;;;20240528;final20240528v1
690;2023;MEDIA;2;AM;AA;AA;19;48;33;;;;20240528;final20240528v1
690;2023;MEDIA;2;CC;AR;AB;39;48;13;;;;20240528;final20240528v1
690;2023;MEDIA;2;HV;AC;AC;12;57;31;;;;20240528;final20240528v1
690;2023;MEDIA;2;HV;VA;AF;24;49;28;;;;20240528;final20240528v1
690;2023;MEDIA;2;HV;HA;AL;15;55;30;;;;20240528;final20240528v1
690;2023;MEDIA;2;CC;AO;AO;75;25;0;;;;20240528;final20240528v1
690;2023;MEDIA;2;CC;AR;CS;48;42;10;;;;20240528;final20240528v1
690;2023;MEDIA;2;PF;VD;EP;57;26;17;;;;20240528;final20240528v1
690;2023;MEDIA;2;AM;ME;ID;35;61;4;;;;20240528;final20240528v1
690;2023;MEDIA;2;PF;SP;IE;39;51;10;;;;20240528;final20240528v1
690;2023;MEDIA;2;CC;AS;MP;30;51;19;;;;20240528;final20240528v1
690;2023;MEDIA;2;AM;AA;PA;20;54;26;;;;20240528;final20240528v1
690;2023;MEDIA;2;HV;AC;PC;32;;68;;;;20240528;final20240528v1
