rbd|agno|grado|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
25484|2019|8b|ESC PART. SIGLO XXI DE LAMPA|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13302|LAMPA|Norte|2|3|1|78.757733779|81.317274663|75.519391544|87.081654071
25485|2019|8b|ESC. BASICA  `SAN BENIGNO`|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|2|2|1|75.237960501|80.865848555|74.674782347|79.955278418
25487|2019|8b|COLEGIO  MANQUECURA VALLE LO CAMPINO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|3|5|1|73.160458122|75.284928711|68.713125545|67.986821163
25501|2019|8b|COLEGIO SAN ANDRES DE MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|64.836986882|66.384834057|62.875483386|69.266085474
25507|2019|8b|ESC. BASICA PARTICULAR SAN PABLO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|78.960188062|80.075303456|74.721501394|79.595958946
25508|2019|8b|COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|Poniente|2|4|1|72.02061359|70.29814469|63.179998905|70.316336763
25509|2019|8b|COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13101|SANTIAGO|Centro|2|4|1|69.146942763|69.154428628|63.451624602|71.456219838
25520|2019|8b|COL. PART. SAGRADO CORAZON DE JESUS DE LA RE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13113|LA REINA|Oriente|2|4|1|73.312779105|70.781305625|70.051074107|74.825349988
25523|2019|8b|CARDENAL JUAN FRANCISCO FRESNO LARRAIN|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|2|1|73.809301668|69.01100853|66.309678358|74.685881105
25525|2019|8b|COLEGIO PARTICULAR EL ALBA DE MACUL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13118|MACUL|Oriente|2|4|1|64.581043706|70.31100849|64.135084691|70.526074053
25526|2019|8b|ESCUELA PART.  CURACAVI COLLEGE|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13503|CURACAVÍ|Talagante|2|3|1|71.947456685|67.970381607|65.719869666|69.943810429
25539|2019|8b|EJERCITO LIBERTADOR DE CERRILLOS|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13102|CERRILLOS|Poniente|1|1|1|70.707641941|71.155253353|62.248666243|75.477657073
25540|2019|8b|COLEGIO MONTE OLIVO DE PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|2|1|75.738020126|73.77332893|70.489399084|76.868471664
25541|2019|8b|COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13123|PROVIDENCIA|Oriente|2|5|1|71.983899999|72.505264369|67.565423606|78.094601573
25542|2019|8b|COLEGIO SANTA BARBARA H.S.|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|3|1|74.794774206|71.261875247|64.189434843|72.856695214
25543|2019|8b|COLEGIO POLIV. SAN CRISTOBAL APOSTOL|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13604|PADRE HURTADO|Talagante|2|2|1|67.134699227|63.727666591|53.318612311|58.18341659
25544|2019|8b|ESC. ESP. Y BAS. FRANCES DE LA PINTANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13112|LA PINTANA|Cordillera|2|1|1|79.151313997|77.556389836|71.667192081|81.982425583
25550|2019|8b|ESC. BASICA PART. BOSTON COLLEGE LA FARFANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|3|1|73.123668251|63.17866054|62.99214477|67.984040171
25556|2019|8b|COLEGIO SOCHIDES|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|2|1|70.53465504|67.163757402|58.397172374|68.654378173
25557|2019|8b|ESC BASICA PART EMILIA GONZALEZ ESPINOZA|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|2|3|1|82.82801366|86.966054774|77.481066299|91.190953168
25558|2019|8b|COLEGIO PARTICULAR ALTAZOR|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|4|1|74.792035965|78.403019839|73.840598067|79.425277994
25561|2019|8b|ESCUELA DIVINO MAESTRO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|Poniente|2|2|1|75.886091525|76.098267773|67.998103475|76.927037409
25562|2019|8b|ESC BASICA PART SAN JOSE DE LA FAMILIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13112|LA PINTANA|Cordillera|2|3|1|76.329882675|78.276964176|75.042355399|79.474604749
25568|2019|8b|ESCUELA BAS. Y ESP. ANTILLANCA DE TALAGANTE|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13601|TALAGANTE|Talagante|2|2|1|80.120245031|83.474014635|74.694727357|85.872619005
25571|2019|8b|COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|70.147879721|72.999601898|67.302245386|74.857244917
25573|2019|8b|ESC. DE PARV. Y ESP. PART. CENTILEN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13112|LA PINTANA|Cordillera|2|2|1|74.646412664|67.518625582|65.493797873|73.212715803
25576|2019|8b|ESCUELA BASICA PART. SAN JORGE DE PUDAHUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|Poniente|2|3|1|80.432180285|76.452555775|75.388177499|81.35199564
25577|2019|8b|COLEGIO PART. FAMILIA DE NAZARETH|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|3|1|69.384928868|73.414401116|69.529807629|73.152563923
25580|2019|8b|COLEGIO PARTICULAR MIRADOR|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|4|1|69.270523217|71.102745868|68.662523708|74.862971431
25589|2019|8b|COLEGIO JESUS SERVIDOR|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|Oriente|2|2|1|68.787861539|61.83854844|59.766370743|63.889034245
25592|2019|8b|INSTITUTO SAN MIGUEL|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|1|2|1|72.542281186|69.072808157|64.341577946|72.035911666
25593|2019|8b|MARY ANNE SCHOOL DE QUILICURA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|3|1|75.050795203|74.03804946|69.094690627|72.230883579
25599|2019|8b|COLEGIO PART. SAN PEDRO DE QUILICURA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|3|1|66.908998169|62.378959155|62.054610884|64.587872036
25602|2019|8b|ESC. PART. PABLO APOSTOL DE BUIN|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13402|BUIN|Sur|3|4|1|76.28460015|84.020372651|72.264038042|79.151553878
25609|2019|8b|COLEGIO PADRE CHAMINADE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|83.228419783|79.922038401|69.138688196|77.373351518
25611|2019|8b|ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|Oriente|3|5|1|77.442972353|83.079764237|78.355452955|81.168546683
25613|2019|8b|COLEGIO PEDRO APOSTOL|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|72.241945911|73.850181974|67.703923634|76.562141746
25615|2019|8b|COLEGIO POLIVALENTE SAINT PETER COLLEGE|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|1|1|77.532921482|75.931137988|74.675601097|84.633548248
25624|2019|8b|ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13605|PEÑAFLOR|Talagante|2|2|1|79.00265632|73.738348099|71.725909393|78.884049982
25625|2019|8b|COLEGIO PART. SWEDENBORG COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13118|MACUL|Oriente|2|4|1|75.391163913|76.883747979|70.795101618|81.598500486
25630|2019|8b|LICEO POLIV. SAN JOSE DE LO BARNECHEA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13115|LO BARNECHEA|Oriente|1|2|1|81.442921116|68.913450364|63.762967268|78.224092109
25639|2019|8b|ESCUELA BASICA Y ESPECIAL N° 1905 JACARANDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13128|RENCA|Poniente|2|2|1|84.725832787|91.473987544|82.349260033|93.103047379
25640|2019|8b|COLEGIO  MANQUECURA PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|3|5|1|80.594445835|80.436699811|72.897201954|79.412791946
25642|2019|8b|ESCUELA BAS. MUNIC. CUYUNCAVI|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13503|CURACAVÍ|Talagante|1|1|1|82.844906584|82.445645262|70.069235401|86.754861349
25643|2019|8b|ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13115|LO BARNECHEA|Oriente|3|5|1|71.096328036|74.172726746|63.897919285|55.655857952
25644|2019|8b|COLEGIO PART. NEW LITTLE COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|70.255353617|76.111470659|65.587026688|74.612750179
25647|2019|8b|ESC. BAS Y ESP. N° 113 SAN LORENZO DE ISLA DE MAIPO|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13603|ISLA DE MAIPO|Talagante|2|2|1|74.811961898|78.909226287|71.852087686|75.026390666
25650|2019|8b|COLEGIO AMERICAN BRITISH COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|3|5|1|72.671009764|70.378255754|69.360440989|74.157800609
25654|2019|8b|COLEGIO EVEREST|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13115|LO BARNECHEA|Oriente|3|5|1|72.777331546|78.24412674|70.970354126|80.671008969
25655|2019|8b|COLEGIO SANTO TOMAS DE AQUINO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13105|EL BOSQUE|Sur|2|4|1|73.136295812|74.144158966|66.94034599|74.480837928
25666|2019|8b|COLEGIO  UNITED COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13123|PROVIDENCIA|Oriente|3|5|1|65.832489502|62.710096643|62.045786882|57.582093492
25669|2019|8b|COLEGIO HIGHLANDS|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|3|5|1|72.905996643|72.05663011|68.187435487|74.086106888
25674|2019|8b|ESCUELA INSTITUTO RAMON FREIRE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|3|1|72.013948957|71.988885329|59.532972577|69.308564
25675|2019|8b|COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|Centro|3|5|1|67.396752801|67.00409514|61.159688622|68.872295865
25676|2019|8b|COLEGIO POLIVALENTE ELISA VALDES|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|2|1|75.375216644|75.971848503|71.854027235|78.100443992
25677|2019|8b|ESCUELA BASICA  N°1921 SISTER VERENANCE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|3|5|1|45.475210608|54.461580546|40.736006791|47.550773458
25681|2019|8b|COLEGIO OXFORD|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|72.019619812|72.553297162|67.306219108|77.009827303
25692|2019|8b|COLEGIO PART. MANSO DE VELASCO MELIPILLA|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13501|MELIPILLA|Talagante|2|4|1|74.181692792|86.237825464|75.004081181|84.486858164
25693|2019|8b|COLEGIO MADRE DE LA DIVINA PROVIDENC|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13118|MACUL|Oriente|2|4|1|75.942707934|81.989571202|74.071711595|81.744637786
25695|2019|8b|COLEGIO DE LA INMACULADA CONCEPCIÓN|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|2|4|1|71.901241212|71.871298944|64.624747444|71.784355596
25697|2019|8b|ESCUELA BAS. PART. O`HIGGINS|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13501|MELIPILLA|Talagante|2|3|1|78.608842508|77.847085887|67.72658647|82.188178586
25698|2019|8b|COLEGIO JAIME GUZMÁN ERRAZURIZ|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|1|2|1|70.959929667|71.924082639|67.904336227|72.464250295
25700|2019|8b|COLEGIO LOS ALPES MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|73.061562508|69.254494567|68.582613626|71.639203747
25703|2019|8b|COLEGIO PART. ALCANTARA DE LA FLORIDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|76.733387703|77.778731019|72.792497895|76.865230226
25704|2019|8b|COLEGIO PART. ALCANTARA DE LA CORDILLERA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|76.947195443|72.931575426|68.091215961|73.264332518
25709|2019|8b|LINCOLN COLLEGE LA FLORIDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|73.064585238|69.079632236|65.031299843|68.843063955
25711|2019|8b|ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13404|PAINE|Sur|1|1|1|77.32624122|75.896875066|74.251471161|80.12850569
25712|2019|8b|COLEGIO PART. ANDARES DE LA FLORIDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|68.862973534|63.740429303|50.964591375|69.534047987
25713|2019|8b|COLEGIO PART. MANANTIAL DE LA FLORIDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|72.920642414|75.226807678|68.127830867|73.835997155
25714|2019|8b|COLEGIO PART. INSTITUTO CORINTIO|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|2|4|1|71.124469241|73.353311489|63.131449107|68.255149992
25716|2019|8b|COLEGIO PART. NEW HEINRICH HIGH SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13120|ÑUÑOA|Oriente|2|4|1|67.936466177|65.636916033|63.237572957|67.901745022
25717|2019|8b|COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|Oriente|2|4|1|70.591163881|71.862021279|64.172017051|71.866522657
25718|2019|8b|COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|Centro|2|4|1|67.984577486|64.905764601|62.705976573|63.253642505
25722|2019|8b|COLEGIO PART. PATRONA SENORA DE LOURDES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|63.870572187|69.499263483|67.061745484|69.116815921
25724|2019|8b|COLEGIO PARTICULAR ANTILHUE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|3|5|1|76.202660954|77.93505806|73.327515723|76.957654005
25725|2019|8b|ESCUELA PART. NAHUEL|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13404|PAINE|Sur|2|4|1|78.08607922|78.06279388|75.078729644|80.7663827
25727|2019|8b|LICEO PART. SALESIANO MANUEL ARRIARAN BARROS|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13109|LA CISTERNA|Sur|2|4|1|68.348165778|67.532729144|66.920903476|72.152706463
25733|2019|8b|ESCUELA PART. SANTA TERESA DE QUILICURA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|3|1|78.764389286|80.292440849|71.238457456|78.165837896
25737|2019|8b|COLEGIO PART. ACROPOLIS|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|75.587203287|80.113649615|73.701116308|78.840734428
25738|2019|8b|ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13501|MELIPILLA|Talagante|2|3|1|88.202021685|88.806350485|79.180747617|89.636072423
25739|2019|8b|COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|68.705866352|69.153953575|66.74542761|71.202660546
25749|2019|8b|COLEGIO PART. ALICANTE DEL ROSAL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|71.082247185|72.399101536|68.969279228|73.124372287
25751|2019|8b|COLEGIO LIAONA CORDILLERA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|73.790385611|73.102583455|72.615297602|78.38357148
25766|2019|8b|LINCOLN COLLEGE SAN MARTIN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|3|1|66.685905539|63.990284933|61.233873017|68.080532109
25767|2019|8b|COLEGIO SAN JORGE DE LAS CONDES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|Oriente|2|4|1|68.466759885|66.34193539|64.875001468|70.79222571
25770|2019|8b|LICEO NACIONAL DE MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|1|3|1|76.570866002|76.469635015|68.943528441|79.013548332
25779|2019|8b|COLEGIO POLIV. CARDENAL JOSE MARIA CARO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13112|LA PINTANA|Cordillera|2|2|1|75.491237915|69.757937659|62.983424003|76.946669383
25781|2019|8b|COLEGIO POLIV.  ARZOBISPO CRESCENTE ERRAZURIZ|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|75.986276692|79.106387141|73.130111431|82.538415481
25783|2019|8b|COLEGIO POLIV. ARZOBISPO MANUEL VICUNA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13129|SAN JOAQUÍN|Centro|2|2|1|70.347592301|67.917681704|62.944834014|76.475665555
25785|2019|8b|COLEGIO PART. ROYAL AMERICAN SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|3|5|1|73.281328344|78.556849363|68.421292624|78.384141264
25788|2019|8b|ESCUELA BASICA ANA FRANK|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|1|3|1|71.409087898|74.288323024|69.173735333|73.85435612
25790|2019|8b|COLEGIO POLIV. DIEGO PORTALES DE MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|2|1|76.379522349|73.979242866|68.056339995|79.324472323
25797|2019|8b|ESCUELA B-SICA PUCARA LASANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|1|2|1|79.768171753|68.120550073|70.909157906|81.645119622
25798|2019|8b|COLEGIO RELIGIOSO SANTA MARGARITA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|Centro|2|3|1|69.724592643|73.778222868|66.806438051|74.025501517
25799|2019|8b|ESC. BAS. PART. ERNESTINA KRISCHUK|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|3|1|75.465903762|81.805992864|81.221021991|84.570138942
25803|2019|8b|ESC. PART. ALBERT SCHWEITZER|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|Cordillera|2|1|1|78.589653744|76.320559665|65.251924084|76.802859989
25804|2019|8b|COLEGIO PART. ANTUPIREN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|Oriente|2|4|1|72.588362992|74.974072788|68.104365485|73.066165403
25808|2019|8b|ESC. BAS. PART. LAS NACIONES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|3|1|74.649232044|72.546701075|62.348908793|70.362320291
25814|2019|8b|COLEGIO SAYEN|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13501|MELIPILLA|Talagante|2|3|1|80.760886835|84.85362864|74.158804169|83.56989714
25823|2019|8b|ESCUELA DE LAS ARTES Y LA TECNOLOGIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|1|4|1|74.16944684|81.182008252|69.262045156|84.97230485
25825|2019|8b|COLEGIO SAN MIGUEL ARCANGEL DE LAS CONDES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|Oriente|3|5|1|72.60027592|77.721116275|72.040855018|80.92017304
25826|2019|8b|COLEGIO ADVENTISTA LA FLORIDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|4|1|83.157072552|90.883744863|79.720972299|90.784300932
25829|2019|8b|COLEGIO PART. SAN ADRIAN DE QUILICURA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|4|1|74.883216495|71.460332937|68.821567813|70.803517743
25831|2019|8b|ESCUELA BASICA PARTICULAR CONTEMPORA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|3|1|74.45546865|76.49610191|73.545427898|78.619186603
25832|2019|8b|COLEGIO PART. PAN AMERICAN COLLEGE SANTIAGO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|Centro|3|5|1|72.272885954|73.357595166|69.482681248|76.093568951
25833|2019|8b|ESCUELA BASICA N° 1986 SAINT PAUL MONTESSORI SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|Oriente|3|5|1|59.591036992|66.194088446|65.293340152|62.634625869
25842|2019|8b|COLEGIO DIVINA PASTORA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|3|5|1|75.326478315|76.503397436|65.536716393|74.893491962
25843|2019|8b|COLEGIO PART. SAGRADO CORAZON DE TALAGANTE|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13601|TALAGANTE|Talagante|2|4|1|70.4790291|77.824928277|71.879264786|81.875077889
25845|2019|8b|ESCUELA PART. SAN MARCELO N_ 3|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13112|LA PINTANA|Cordillera|2|1|1|87.510084177|88.853495169|81.650398243|91.228755758
25850|2019|8b|COLEGIO DEL VALLE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|69.815593266|66.776351269|67.047779965|73.162868876
25851|2019|8b|ESC. PART. EL ARRAYAN DE MAIPU|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|3|1|83.386533286|76.408467018|70.762865803|83.73248075
25852|2019|8b|COLEGIO DIVINA PASTORA NUNOA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13120|ÑUÑOA|Oriente|3|5|1|70.148151205|67.916181774|59.033455573|69.157840836
25853|2019|8b|COLEGIO POLIVALENTE NOVO HORIZONTE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|Norte|2|3|1|66.441478502|67.31267815|53.03422524|64.224245826
25855|2019|8b|COLEGIO MUNICIPAL INSTITUTO CHACABUCO|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|1|3|1|82.558614181|85.541041172|78.128444433|84.316498262
25865|2019|8b|SAN IGNACIO COLLEGE|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|2|3|1|66.29455445|66.649292823|61.147959863|69.625447413
25882|2019|8b|COLEGIO NOBEL GABRIELA MISTRAL|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|Sur|2|3|1|72.511517393|72.278547407|68.70085178|73.748740032
25885|2019|8b|COLEGIO INTERCULTURAL TREMEMN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13119|MAIPÚ|Poniente|2|4|1|73.45820661|77.043573701|66.483839489|75.392876141
25894|2019|8b|COLEGIO MANANTIAL DE SAN MIGUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13130|SAN MIGUEL|Centro|2|4|1|68.148964875|70.573211383|62.472104295|71.66123074
25895|2019|8b|COLEGIO SANTIAGO DE PUDAHUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|Poniente|2|3|1|73.18428566|69.384271384|66.910289903|74.863590715
25897|2019|8b|ESCUELA PART. INSTITUTO S.A|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|Cordillera|2|2|1|82.403743693|81.339487547|78.687443963|88.988178405
25899|2019|8b|LICEO JOSE ABELARDO NUÑEZ Nº 4|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13107|HUECHURABA|Norte|2|2|1|71.650576774|68.341860709|63.087854911|72.11375861
25901|2019|8b|ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13122|PEÑALOLÉN|Oriente|2|3|1|70.148666296|74.26507621|66.988277316|74.990981605
25914|2019|8b|ESCUELA DE PARV. PART. SAN JORGE DE COLINA|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|2|3|1|79.813958965|84.313218543|79.619161525|82.067025195
25916|2019|8b|ESCUELA BAS. SAN SEBASTIAN DE COLINA|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|Norte|2|4|1|72.804876729|78.906655669|70.785168475|78.779392399
25919|2019|8b|ESCUELA BASICA NEHUEN|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13601|TALAGANTE|Talagante|2|4|1|66.728805064|71.851108091|71.217302564|70.66135256
