rbd,agno,curso,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd,ind_am,ind_cc,ind_hv,ind_pf
2126,2019,8b,228.0,213.0,3.0,1,1,81.229654647,77.796476323,75.256926638,84.502296782
2129,2019,8b,276.0,258.0,2.0,1,1,82.714190599,86.047573706,77.658314699,86.583237201
2131,2019,8b,262.0,243.0,3.0,1,1,91.558558891,86.121479734,82.164085753,90.776329314
2132,2019,8b,238.0,190.0,1.0,1,1,75.326783277,72.355483909,71.676127045,72.786493947
2135,2019,8b,219.0,199.0,2.0,1,1,76.48884142,72.016805254,66.863598034,74.949971788
2136,2019,8b,252.0,246.0,3.0,1,1,84.994831712,84.884581139,78.683435952,85.930181879
2138,2019,8b,235.0,213.0,1.0,1,2,87.079077931,85.169356103,82.051861313,93.874650233
2139,2019,8b,231.0,238.0,1.0,1,2,84.479459974,83.937521396,82.172469038,88.266461704
2140,2019,8b,231.0,206.0,2.0,1,2,70.822970505,69.173054727,69.034385999,75.054014566
2143,2019,8b,236.0,203.0,1.0,1,2,80.436523885,84.011386447,74.915898587,83.011229174
2150,2019,8b,289.0,272.0,4.0,2,1,75.218210182,82.158911006,76.94964941,83.948616827
2151,2019,8b,270.0,242.0,3.0,2,1,71.505964725,77.598971686,71.001759026,72.656155319
2155,2019,8b,275.0,233.0,2.0,2,1,66.334293812,67.402845137,56.548471809,66.081207424
2159,2019,8b,260.0,229.0,3.0,2,1,80.361959955,82.929369471,72.637747477,83.957989654
2160,2019,8b,224.0,216.0,2.0,2,1,73.174168665,75.515082202,68.514090348,80.350423414
2162,2019,8b,247.0,236.0,3.0,2,1,73.34622763,75.882519165,71.81054315,75.591538965
2164,2019,8b,232.0,212.0,3.0,2,1,62.71486349,63.530485521,59.67927802,64.541892861
2165,2019,8b,253.0,237.0,3.0,2,1,73.702250759,78.294676424,74.40785371,80.159043735
2166,2019,8b,267.0,250.0,4.0,2,1,62.314157264,62.671318354,63.115227715,66.347540279
2170,2019,8b,290.0,264.0,5.0,3,1,77.815926482,79.37169387,70.802879629,78.905043188
2171,2019,8b,276.0,226.0,4.0,2,1,77.02765205,74.79526425,64.539254174,68.819916752
2174,2019,8b,257.0,234.0,3.0,2,1,71.228734246,72.889560794,68.472383426,78.882233623
2178,2019,8b,241.0,222.0,3.0,2,1,77.958412724,78.422356626,77.893314571,83.510558837
2179,2019,8b,262.0,235.0,3.0,2,1,75.764120692,74.487634646,72.256612112,77.283047113
2182,2019,8b,255.0,245.0,3.0,2,1,70.963121383,70.923339764,72.984824539,75.840094774
2183,2019,8b,273.0,252.0,3.0,2,1,78.064658258,78.716483086,69.923675741,79.703287183
2184,2019,8b,238.0,216.0,1.0,2,2,71.371827219,76.732398514,72.89444043,76.350417168
2185,2019,8b,195.0,177.0,5.0,3,1,68.597316424,73.107361797,59.036245183,70.095358633
2194,2019,8b,321.0,287.0,5.0,3,1,68.037348563,73.75084356,66.872346064,73.901126412
2198,2019,8b,299.0,266.0,5.0,3,1,77.043743866,83.80368668,62.44820806,81.076185922
2200,2019,8b,311.0,282.0,5.0,3,1,75.055392003,76.620144874,72.385352224,78.670603118
2206,2019,8b,227.0,240.0,2.0,1,1,70.8639934,68.297253189,61.462729178,69.248702796
2207,2019,8b,210.0,196.0,2.0,1,1,69.68721838,64.93552019,62.792489539,67.684857573
2209,2019,8b,201.0,189.0,1.0,1,1,71.707106668,67.531157846,68.676068101,76.009507969
2210,2019,8b,228.0,204.0,2.0,1,2,77.2028422,76.181012198,72.874247035,78.128811284
2212,2019,8b,194.0,200.0,1.0,1,2,77.42643621,66.196792146,64.850843974,73.895967952
2217,2019,8b,278.0,261.0,3.0,2,1,66.713310805,74.184839648,62.795432065,73.547389939
2218,2019,8b,246.0,224.0,3.0,2,1,72.930818458,72.07036733,72.076331256,72.855767924
2220,2019,8b,248.0,232.0,2.0,2,1,89.145129037,89.811879538,81.513711487,95.837017456
2223,2019,8b,247.0,216.0,2.0,1,1,73.951780654,70.949356431,68.327667928,72.530286869
2224,2019,8b,220.0,221.0,2.0,1,1,74.293157585,72.702864521,67.425809949,74.283317136
2226,2019,8b,257.0,235.0,2.0,1,2,82.373897813,80.175210032,77.885300879,81.123321485
2227,2019,8b,229.0,205.0,2.0,1,2,82.720841218,79.342281106,73.438538949,83.906544861
2228,2019,8b,235.0,234.0,2.0,1,2,80.825902889,77.661080151,77.183542886,83.069651511
2231,2019,8b,224.0,211.0,1.0,1,2,78.280037445,70.708581186,72.333362328,81.750418408
2233,2019,8b,231.0,208.0,2.0,2,1,65.903186366,62.449097745,60.209466642,68.407406117
2234,2019,8b,244.0,222.0,2.0,1,1,73.271885862,68.442035275,69.987630367,72.727630876
2240,2019,8b,221.0,225.0,2.0,1,2,79.594780389,80.120989112,80.96257176,82.378394964
2244,2019,8b,198.0,180.0,1.0,2,1,62.66411853,68.002468476,56.55321441,66.864172346
2247,2019,8b,240.0,228.0,2.0,1,1,75.927321996,75.724783744,71.63971677,80.459695662
2249,2019,8b,219.0,210.0,2.0,1,1,74.68038679,68.798031082,66.851021645,75.489989701
2250,2019,8b,226.0,160.0,2.0,1,1,73.419066494,71.277797056,64.765914118,75.194387615
2251,2019,8b,238.0,222.0,2.0,1,1,73.892318996,68.963832074,74.009893242,75.10928138
2258,2019,8b,306.0,258.0,3.0,2,1,84.052268896,89.803837157,80.266411975,87.459208549
2259,2019,8b,250.0,219.0,3.0,2,1,74.687062371,76.976108084,71.901008672,80.295081168
2260,2019,8b,331.0,296.0,5.0,3,1,75.360584307,78.683665802,75.579783556,81.857517793
2262,2019,8b,261.0,242.0,2.0,1,1,77.093617363,80.29086452,70.496464406,80.608778028
2263,2019,8b,236.0,221.0,1.0,1,2,78.311644515,79.236213316,75.730611102,78.753702566
2264,2019,8b,253.0,239.0,2.0,1,2,74.297151116,71.934670702,66.121412157,77.327885674
2265,2019,8b,218.0,197.0,1.0,1,1,69.799986434,69.99921918,66.73829582,71.492516776
2266,2019,8b,222.0,214.0,1.0,1,2,71.62058598,77.576615717,75.158248137,81.988923104
2267,2019,8b,228.0,221.0,2.0,1,2,73.054916838,68.204501515,70.311670764,68.231292976
2275,2019,8b,246.0,238.0,2.0,1,2,75.654413742,83.266539319,78.077408519,84.726695642
2278,2019,8b,252.0,230.0,3.0,2,1,71.801310654,74.183336942,70.370960953,74.188521468
2279,2019,8b,225.0,224.0,1.0,1,2,81.024665266,80.288060812,74.348123618,86.042749032
2282,2019,8b,271.0,237.0,1.0,1,2,78.796507584,84.896592013,76.149908019,87.599386396
2284,2019,8b,247.0,234.0,2.0,1,1,75.69002695,76.778376143,73.481228664,79.565231736
2285,2019,8b,239.0,208.0,1.0,1,2,77.369070816,71.006707004,68.460334115,77.956113956
2286,2019,8b,278.0,260.0,2.0,1,1,78.17416444,77.601745906,75.624419584,82.140027595
2288,2019,8b,241.0,213.0,1.0,1,1,81.714154292,80.383962403,82.841789557,89.245972982
2289,2019,8b,233.0,213.0,2.0,1,1,81.354239641,78.829487356,75.088379777,84.523556936
2292,2019,8b,252.0,219.0,2.0,1,1,71.989508866,71.648561523,73.567100463,77.222091213
2294,2019,8b,225.0,223.0,1.0,1,2,75.292466993,78.17210508,75.41375371,83.89266906
2296,2019,8b,239.0,242.0,1.0,1,2,76.371024353,80.820994572,76.383944006,80.361854473
2297,2019,8b,234.0,217.0,2.0,1,2,77.21678973,82.533760075,83.34051463,89.525871886
2299,2019,8b,271.0,273.0,2.0,1,2,84.4190845,85.857639309,75.407604685,82.053307037
2300,2019,8b,235.0,215.0,1.0,1,1,84.653673322,84.693128803,79.740941811,88.454861313
2301,2019,8b,253.0,248.0,1.0,1,1,82.635949789,77.018004435,70.329852076,82.530345974
2308,2019,8b,299.0,271.0,4.0,2,1,71.122975813,74.362683364,66.876358988,76.155224433
2309,2019,8b,262.0,230.0,3.0,2,1,68.22566587,67.095602945,63.865945295,73.115672058
2310,2019,8b,249.0,248.0,2.0,1,1,74.057841417,74.068533593,76.408972181,77.726065316
2311,2019,8b,245.0,230.0,1.0,1,1,70.150444764,65.678380207,67.183378539,72.801206964
2312,2019,8b,259.0,239.0,1.0,1,2,75.766888746,73.617526605,71.232322956,77.09173763
2313,2019,8b,257.0,236.0,2.0,1,2,74.499563962,78.356647528,68.945035202,81.410880349
2314,2019,8b,278.0,255.0,1.0,1,2,76.141661755,75.238266386,74.478167639,79.182998762
2319,2019,8b,260.0,256.0,2.0,1,1,78.084539293,82.905754699,74.942287335,82.956918874
2320,2019,8b,237.0,240.0,2.0,1,2,80.866484549,73.239541457,77.759932038,78.057248856
2321,2019,8b,242.0,218.0,2.0,1,2,77.383662908,74.663836791,71.444915655,80.591207195
2324,2019,8b,257.0,224.0,3.0,1,2,73.693961289,77.248894044,72.403975451,81.032323214
2325,2019,8b,273.0,237.0,2.0,1,2,76.875121438,79.915544339,68.773771064,82.89625704
2326,2019,8b,259.0,242.0,3.0,2,1,74.396913695,78.950158726,73.854798952,79.531573635
2329,2019,8b,270.0,251.0,3.0,1,1,76.593426602,80.425768448,70.986995609,80.557141819
2330,2019,8b,244.0,229.0,2.0,1,1,74.496750559,78.145659642,71.902065523,80.596414139
2333,2019,8b,225.0,207.0,1.0,1,2,75.61955502,71.057619866,71.985833749,77.247245094
2334,2019,8b,240.0,227.0,2.0,1,2,78.032197331,77.81675504,77.554957072,82.406299992
2335,2019,8b,237.0,208.0,1.0,1,2,83.3499668,74.304268165,81.429931279,76.425280687
2336,2019,8b,239.0,218.0,1.0,1,2,79.99548972,77.48583749,68.089094077,75.000104019
2338,2019,8b,230.0,198.0,2.0,1,2,69.992525771,67.202900108,70.713168545,71.224495285
2339,2019,8b,224.0,218.0,2.0,1,2,72.474555591,75.070779118,70.798531563,77.871435717
2347,2019,8b,244.0,217.0,1.0,1,2,78.338092093,73.555673863,75.650892235,80.09782338
2348,2019,8b,274.0,261.0,2.0,1,2,83.05316768,89.953796816,75.037626384,81.987038538
2355,2019,8b,293.0,264.0,4.0,2,1,69.02854934,65.863898218,65.570476008,66.283334316
2356,2019,8b,285.0,269.0,4.0,2,1,66.869430366,72.105905475,67.782535324,74.416983461
2359,2019,8b,255.0,240.0,2.0,1,2,75.522674811,82.054048995,82.165655889,82.92116312
2360,2019,8b,240.0,250.0,1.0,1,2,79.514299366,80.979870033,76.960023792,82.410598063
2361,2019,8b,228.0,189.0,2.0,1,1,73.053770662,70.396343761,72.981500645,76.491683755
2362,2019,8b,238.0,235.0,2.0,1,2,77.662261276,83.35534729,79.418595986,84.327930508
2363,2019,8b,269.0,237.0,2.0,1,2,87.130618084,88.092961255,83.53599214,91.166427433
2364,2019,8b,269.0,261.0,2.0,1,2,82.849070579,85.748884377,83.047984648,85.578611438
2365,2019,8b,224.0,211.0,2.0,1,2,75.41198643,74.816129404,76.682082316,75.439937383
2379,2019,8b,231.0,227.0,2.0,1,1,73.840807363,71.674203342,75.886799959,75.816358386
2380,2019,8b,222.0,218.0,2.0,1,2,77.904692853,78.766038245,69.644642211,83.190012947
2381,2019,8b,234.0,221.0,1.0,1,2,92.757850491,94.410251324,89.464730571,95.372568552
2384,2019,8b,212.0,230.0,2.0,1,2,81.303959608,76.485811401,74.67076647,75.668902714
2386,2019,8b,230.0,241.0,2.0,2,2,80.081485076,75.367698567,80.015516981,82.392665625
2387,2019,8b,233.0,236.0,2.0,1,1,78.224360574,84.977684777,80.821573634,85.630239178
2388,2019,8b,257.0,236.0,2.0,1,2,78.452583637,80.389257675,75.789361516,82.488749952
2389,2019,8b,266.0,239.0,2.0,1,2,81.023286389,83.996481118,77.742144403,81.682547857
2390,2019,8b,267.0,249.0,1.0,1,2,91.119098475,91.551605557,92.535858988,97.051728065
2393,2019,8b,221.0,205.0,1.0,1,2,72.02655034,84.208998811,79.003216011,78.559225495
2395,2019,8b,247.0,215.0,1.0,1,2,85.414382761,79.064919465,79.160191457,86.032872893
2397,2019,8b,251.0,225.0,2.0,1,2,81.499724555,85.452281856,83.305799658,87.830935227
2398,2019,8b,248.0,233.0,2.0,1,2,74.667743783,73.226350656,71.915008416,71.396844267
2400,2019,8b,273.0,242.0,3.0,2,1,82.23158915,84.617488241,81.13072545,87.450633218
2401,2019,8b,225.0,221.0,2.0,2,2,75.354621859,78.014431426,72.801572048,79.315756763
2407,2019,8b,248.0,238.0,1.0,1,2,76.784711179,76.690304864,71.567597525,74.871251024
2409,2019,8b,280.0,258.0,3.0,1,2,82.374866019,83.966126131,76.516234369,86.695694122
2412,2019,8b,251.0,221.0,2.0,1,1,76.685778712,74.877860011,74.993929551,78.789528899
2414,2019,8b,228.0,223.0,1.0,1,2,88.38225217,88.385559786,88.065598678,94.251954427
2415,2019,8b,244.0,199.0,2.0,1,1,63.713832144,66.773993122,66.497539852,72.412730323
2416,2019,8b,237.0,225.0,2.0,1,2,75.642617029,75.41642281,70.429443384,79.89598381
2420,2019,8b,256.0,221.0,2.0,1,2,75.591208015,76.121301361,74.365931945,76.279004832
2423,2019,8b,226.0,217.0,1.0,1,1,71.963778149,71.137074783,67.296444369,74.147935586
2424,2019,8b,209.0,210.0,1.0,1,2,67.050231002,68.63715255,69.891071344,69.381153459
2425,2019,8b,229.0,202.0,1.0,1,2,74.740477112,76.946576369,72.074443682,81.178999557
2426,2019,8b,235.0,218.0,2.0,1,1,76.907614909,77.479987351,81.032603671,80.457650379
2427,2019,8b,239.0,217.0,1.0,1,2,76.546646798,87.031142288,78.236891372,83.513197981
2428,2019,8b,269.0,248.0,2.0,1,1,77.438756196,81.180819261,79.547269475,83.099082214
2429,2019,8b,252.0,225.0,1.0,1,2,72.558170397,72.803238088,77.470454976,81.171813475
2432,2019,8b,240.0,243.0,1.0,1,2,75.932971163,71.390580195,75.980251631,79.276205999
2438,2019,8b,261.0,238.0,2.0,1,2,91.014669203,90.230029787,86.685266805,97.868734594
2453,2019,8b,279.0,243.0,3.0,2,1,72.083836263,75.624631491,72.220262842,77.734612774
2454,2019,8b,282.0,264.0,4.0,2,1,70.566974647,68.575045196,72.98322179,72.165210014
2455,2019,8b,267.0,244.0,3.0,2,1,72.007233707,72.914988361,71.29028915,74.166183812
2456,2019,8b,214.0,203.0,2.0,1,1,70.350101295,66.045122426,68.876996586,73.231495956
2457,2019,8b,258.0,260.0,2.0,1,1,75.665198628,76.425996705,69.788128047,75.760546681
2458,2019,8b,225.0,214.0,2.0,1,1,82.656568192,83.196150856,78.805943373,85.633353468
2459,2019,8b,243.0,235.0,1.0,1,1,77.499597817,78.179817403,73.687739324,79.120206335
2460,2019,8b,257.0,255.0,1.0,1,1,80.197345618,93.518065593,74.804462695,89.454941011
2654,2019,8b,279.0,245.0,3.0,1,2,73.56544034,75.331800995,76.151038857,78.764335227
2461,2019,8b,212.0,221.0,2.0,1,1,74.490710837,79.373165883,66.232558207,82.402681463
2462,2019,8b,231.0,230.0,1.0,1,1,82.931236769,85.609587417,75.99770514,87.140189179
2464,2019,8b,201.0,212.0,2.0,1,1,66.388524624,70.067093129,49.632993031,65.893436165
2465,2019,8b,249.0,254.0,2.0,1,2,89.201302677,89.94742145,84.119162396,94.441868195
2467,2019,8b,233.0,212.0,2.0,1,2,67.873760831,74.613449841,71.08630712,80.945140477
2469,2019,8b,277.0,263.0,2.0,1,2,83.861963392,89.294978562,80.638053791,89.114472833
2470,2019,8b,258.0,250.0,3.0,1,2,71.770027443,76.662497115,76.400047676,85.869256976
2471,2019,8b,236.0,226.0,1.0,1,2,74.072942293,73.321769789,76.347992744,78.305327229
2472,2019,8b,239.0,239.0,2.0,1,2,82.295846007,75.97225561,74.628557106,83.772285355
2476,2019,8b,244.0,310.0,1.0,1,2,86.139589846,89.195417689,82.002695879,91.85605141
2482,2019,8b,295.0,266.0,5.0,3,1,75.681083274,78.127276534,72.967409785,82.585413828
2487,2019,8b,259.0,227.0,2.0,1,1,77.584421704,75.26653438,71.651975553,81.802661759
2488,2019,8b,224.0,258.0,1.0,1,1,73.022460883,77.454883016,75.306977775,80.861201263
2489,2019,8b,296.0,266.0,2.0,1,2,78.397886211,80.411097298,81.632955545,83.698659553
2490,2019,8b,243.0,254.0,2.0,1,2,66.308311445,70.024223795,69.074204846,72.845588591
2491,2019,8b,293.0,255.0,2.0,1,2,95.009089161,89.887492798,93.051315633,96.157358201
2492,2019,8b,219.0,237.0,2.0,1,2,78.297745913,81.795878497,73.418455113,82.061878747
2493,2019,8b,303.0,272.0,2.0,1,2,87.29933085,88.540915251,84.203812239,90.36553043
2494,2019,8b,255.0,234.0,1.0,1,2,73.518623615,79.734854611,70.64209517,83.352112385
2495,2019,8b,229.0,209.0,1.0,1,2,74.670613849,74.00294311,73.245301884,78.117591545
2496,2019,8b,251.0,215.0,1.0,1,2,80.170943282,87.285788727,89.184163142,98.238928089
2498,2019,8b,256.0,237.0,1.0,1,2,74.170393368,74.987326004,79.356997115,83.370970975
2500,2019,8b,221.0,176.0,2.0,1,2,74.74134819,75.536682037,67.495864815,68.719510636
2505,2019,8b,290.0,251.0,1.0,1,2,75.231902565,,68.72216283,78.099744939
2506,2019,8b,229.0,192.0,1.0,1,2,79.847789347,97.5691673,91.42166271,98.034978201
2508,2019,8b,265.0,232.0,2.0,1,2,81.645529564,76.194305786,78.755771575,81.098521148
2509,2019,8b,229.0,260.0,2.0,1,2,84.487233741,86.804172778,88.42283847,93.752238671
2513,2019,8b,224.0,195.0,1.0,1,2,74.643078563,81.265849166,74.555889503,79.203287277
2514,2019,8b,243.0,216.0,2.0,2,2,74.825716,82.083528312,71.050402915,78.302570046
2517,2019,8b,292.0,267.0,2.0,2,2,84.1133958,84.25773263,85.308724157,88.461661968
2518,2019,8b,238.0,223.0,1.0,1,1,87.072909678,79.878471592,86.878985052,90.852024116
2519,2019,8b,275.0,225.0,1.0,1,2,79.916555675,83.96990856,78.614043781,83.551827835
2520,2019,8b,260.0,246.0,2.0,1,2,83.872728858,84.295324916,84.853433734,90.415659107
2521,2019,8b,269.0,239.0,1.0,1,2,88.541577074,83.716751862,86.643393051,93.045152066
2523,2019,8b,228.0,222.0,1.0,1,2,89.388985396,90.356670689,90.234452458,94.907581913
2524,2019,8b,254.0,258.0,2.0,1,2,73.108205365,82.723675345,74.929668776,81.246926935
2525,2019,8b,213.0,196.0,1.0,1,1,74.423412671,72.652140806,66.707210621,77.31307648
2526,2019,8b,232.0,232.0,1.0,1,2,89.725426313,80.234059784,83.801289394,88.827417649
2527,2019,8b,264.0,225.0,2.0,1,2,79.549754513,82.880143363,76.495649279,81.371914752
2528,2019,8b,229.0,231.0,2.0,1,2,78.701551729,81.017314513,77.25039441,86.948985477
2531,2019,8b,292.0,275.0,3.0,2,1,74.904108177,79.427739115,78.071638049,81.964197102
2532,2019,8b,238.0,226.0,2.0,1,1,76.833017628,76.205918364,76.08782277,82.695064156
2537,2019,8b,249.0,207.0,2.0,1,2,81.419127091,74.140223684,83.309732717,81.132341149
2538,2019,8b,310.0,258.0,2.0,1,2,83.17872671,79.334058909,80.699820399,89.978754166
2539,2019,8b,243.0,232.0,1.0,1,2,84.790456071,77.252366271,68.173393548,83.689535543
2542,2019,8b,228.0,208.0,1.0,1,2,72.333880268,83.064919471,74.433408899,83.946121046
2553,2019,8b,269.0,246.0,2.0,1,1,80.147429424,78.113393424,77.931638225,82.871263756
2555,2019,8b,219.0,238.0,1.0,1,1,82.415302885,78.367810995,78.629403943,85.587588879
2556,2019,8b,219.0,230.0,1.0,1,1,76.412623832,72.118278575,76.042905214,82.774389412
2559,2019,8b,243.0,226.0,2.0,1,2,87.894765157,84.542041867,75.568076778,87.486195387
2560,2019,8b,213.0,207.0,1.0,1,2,71.723278449,74.338828282,85.35594581,77.681500319
2561,2019,8b,262.0,228.0,2.0,1,2,69.177034534,81.62922991,64.334065714,82.316618587
2562,2019,8b,226.0,217.0,1.0,1,2,77.919590662,78.650112059,77.283497392,82.197807711
2563,2019,8b,262.0,232.0,1.0,1,2,80.697629845,84.996208334,83.736987283,86.880643698
2565,2019,8b,290.0,233.0,2.0,1,2,77.788427798,75.395096503,79.969786518,76.93395436
2566,2019,8b,232.0,211.0,2.0,1,2,74.594455612,72.004190109,76.3166456,81.057876071
2570,2019,8b,247.0,224.0,1.0,1,2,80.56088375,84.160025362,82.423388779,85.678091814
2576,2019,8b,292.0,285.0,1.0,1,2,76.356111881,78.688436341,67.90274048,79.261644716
2577,2019,8b,262.0,235.0,2.0,1,2,75.534266129,77.651939934,76.455787511,78.829044486
2579,2019,8b,317.0,281.0,3.0,2,1,72.378740347,74.908747991,71.987676078,78.452445237
2580,2019,8b,288.0,271.0,3.0,2,1,72.870440564,75.966297191,76.740226933,74.644181427
2584,2019,8b,233.0,199.0,1.0,1,2,72.898365647,69.964896477,69.432342386,75.27537543
2599,2019,8b,264.0,251.0,2.0,1,1,80.652194752,79.883244688,78.719514303,82.137371417
2601,2019,8b,222.0,205.0,1.0,1,2,78.890877814,88.111833069,85.475421686,87.912581267
2611,2019,8b,228.0,231.0,2.0,1,1,77.191678614,79.596500414,77.473909639,83.277276375
2612,2019,8b,245.0,230.0,1.0,1,2,70.971983742,72.138374559,70.70029703,74.995059029
2613,2019,8b,243.0,243.0,2.0,1,2,76.492597033,79.873945735,77.012681999,82.317222959
2615,2019,8b,214.0,213.0,1.0,1,2,75.807425287,72.863711495,79.529267777,81.280008539
2626,2019,8b,277.0,264.0,2.0,1,1,85.524499448,88.66790504,83.98398896,90.016177591
2627,2019,8b,253.0,221.0,1.0,1,2,71.56473271,73.558177822,68.553476187,79.662100296
2636,2019,8b,246.0,220.0,2.0,1,2,75.650712093,84.063124043,75.993618537,80.666821011
2637,2019,8b,185.0,182.0,1.0,1,2,72.509309197,75.936406559,80.280500607,75.546643181
2650,2019,8b,233.0,198.0,2.0,1,2,75.775342647,74.933166191,75.583436304,82.819263266
2656,2019,8b,252.0,247.0,3.0,2,1,72.304148996,75.682972565,77.158068075,76.138488566
2657,2019,8b,237.0,226.0,1.0,1,1,71.751675032,76.199401258,71.948085092,77.837753132
2660,2019,8b,231.0,203.0,2.0,1,1,73.53969261,73.870439945,70.147588417,75.596169222
2664,2019,8b,227.0,200.0,3.0,1,2,61.758532686,59.121751662,54.701397268,61.597488466
2682,2019,8b,302.0,250.0,2.0,1,2,77.46236852,82.778760417,84.424279951,86.716317492
2686,2019,8b,214.0,226.0,1.0,1,2,79.723546861,79.549314677,79.791618291,85.480122977
2694,2019,8b,254.0,232.0,2.0,1,1,85.670558546,83.352515181,82.769622551,92.011075074
2701,2019,8b,254.0,233.0,1.0,1,1,65.413239228,71.831722296,66.116339237,64.723735451
2707,2019,8b,280.0,254.0,1.0,1,2,72.494581157,71.730382048,78.572718455,74.383677115
2708,2019,8b,238.0,236.0,1.0,1,2,68.290746421,78.549611472,80.606661761,78.870190674
2714,2019,8b,240.0,244.0,2.0,1,1,81.654684556,69.877537576,75.177962659,79.843819844
2715,2019,8b,230.0,204.0,1.0,1,1,74.038048558,68.457017716,69.171714584,73.2819204
2716,2019,8b,228.0,248.0,2.0,1,2,87.285536002,82.381713087,86.565281534,89.072242259
2717,2019,8b,246.0,240.0,1.0,1,2,77.024829154,78.153429293,82.911470323,85.114793161
2734,2019,8b,273.0,268.0,2.0,1,1,81.043097023,82.804218689,80.415996513,87.076324542
2735,2019,8b,242.0,223.0,3.0,1,1,74.071594774,76.826367226,71.537874135,73.398268234
2736,2019,8b,230.0,221.0,2.0,1,1,67.851824362,67.610152445,65.216727553,70.895296747
2737,2019,8b,205.0,179.0,1.0,1,1,73.174171799,79.380094989,73.44188711,75.926458545
2738,2019,8b,261.0,255.0,3.0,1,1,82.07353639,83.118767363,81.653959874,82.97200308
2740,2019,8b,256.0,257.0,2.0,1,1,81.758117833,81.390190977,80.819409359,88.335117883
2741,2019,8b,241.0,215.0,3.0,1,1,83.87499874,87.077351215,78.93970115,85.724322852
2742,2019,8b,229.0,230.0,2.0,1,1,72.641980238,79.196190365,72.190900962,81.231516963
2744,2019,8b,256.0,231.0,3.0,1,1,76.150823403,76.536393063,74.887230876,83.067249791
2745,2019,8b,239.0,241.0,2.0,1,1,73.920633786,75.109057199,69.90005762,75.452654556
2747,2019,8b,232.0,219.0,2.0,1,1,78.125945153,80.088076095,82.361400167,83.058800492
2748,2019,8b,247.0,242.0,2.0,1,1,82.874850333,84.05708181,74.523135151,83.028266783
2749,2019,8b,223.0,182.0,1.0,1,1,79.651641807,86.530202361,65.433333645,77.315129733
