rbd,agno,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
9216,2023,334.0,312.0,5.0,1,3,71.0,78.66666666666667,65.33333333333333,79.0
8835,2023,362.0,305.0,2.0,1,1,80.0,78.33333333333333,72.33333333333333,77.33333333333333
41135,2023,234.0,255.0,3.0,1,2,71.5,76.0,68.66666666666667,78.66666666666667
1367,2023,221.0,234.0,2.0,1,1,66.5,70.66666666666667,66.33333333333333,71.0
25171,2023,269.0,257.0,2.0,1,2,77.0,80.0,71.0,76.33333333333333
22758,2023,239.0,237.0,1.0,1,1,77.5,78.66666666666667,75.66666666666667,82.33333333333333
10023,2023,239.0,236.0,3.0,1,2,73.0,75.33333333333333,67.66666666666667,74.0
18181,2023,287.0,247.0,3.0,1,2,76.0,75.0,74.66666666666667,79.33333333333333
4782,2023,251.0,237.0,2.0,1,2,69.5,75.0,72.33333333333333,76.0
8861,2023,338.0,260.0,5.0,1,3,77.0,80.33333333333333,78.66666666666667,81.0
9502,2023,256.0,260.0,2.0,1,2,82.5,80.66666666666667,79.33333333333333,84.33333333333333
8002,2023,263.0,269.0,3.0,1,1,70.0,73.66666666666667,68.66666666666667,74.0
13461,2023,229.0,226.0,1.0,1,4,78.0,76.0,72.33333333333333,80.66666666666667
31271,2023,324.0,288.0,5.0,1,3,76.5,86.0,64.0,81.0
19953,2023,221.0,225.0,1.0,2,2,80.0,80.33333333333333,74.66666666666667,82.0
5131,2023,266.0,255.0,2.0,1,1,83.0,86.66666666666667,80.66666666666667,93.0
1908,2023,220.0,219.0,2.0,1,2,75.5,76.66666666666667,67.66666666666667,79.0
9900,2023,239.0,233.0,1.0,1,2,75.5,75.33333333333333,70.0,76.0
13146,2023,203.0,198.0,2.0,1,2,75.0,77.33333333333333,74.66666666666667,79.33333333333333
11397,2023,254.0,241.0,3.0,1,2,70.5,72.66666666666667,71.33333333333333,71.0
5323,2023,228.0,230.0,1.0,1,1,72.5,73.0,75.33333333333333,78.0
16807,2023,241.0,246.0,3.0,1,2,74.0,75.33333333333333,66.66666666666667,78.33333333333333
14643,2023,231.0,246.0,2.0,1,2,74.0,63.666666666666664,57.666666666666664,69.33333333333333
20053,2023,202.0,216.0,1.0,2,4,80.5,81.0,79.33333333333333,85.33333333333333
17915,2023,207.0,224.0,1.0,1,2,69.0,69.0,66.33333333333333,70.0
12087,2023,318.0,284.0,5.0,1,3,77.0,78.33333333333333,68.66666666666667,81.33333333333333
3431,2023,266.0,265.0,3.0,1,2,69.5,72.0,67.0,68.66666666666667
2910,2023,223.0,239.0,1.0,2,1,71.0,75.0,75.33333333333333,82.33333333333333
9694,2023,238.0,252.0,1.0,1,2,78.0,75.66666666666667,69.66666666666667,78.33333333333333
7773,2023,258.0,244.0,2.0,1,1,68.0,72.0,70.66666666666667,79.33333333333333
11105,2023,234.0,245.0,2.0,1,2,72.5,78.33333333333333,73.66666666666667,77.33333333333333
31085,2023,305.0,274.0,3.0,1,2,77.5,76.0,72.33333333333333,80.66666666666667
15682,2023,276.0,249.0,3.0,1,2,76.5,79.66666666666667,72.33333333333333,82.33333333333333
2057,2023,212.0,193.0,2.0,1,2,68.0,70.66666666666667,59.333333333333336,67.66666666666667
14912,2023,257.0,248.0,4.0,1,2,68.5,73.33333333333333,66.33333333333333,77.33333333333333
41009,2023,264.0,255.0,5.0,1,3,77.5,80.0,75.0,84.66666666666667
22535,2023,202.0,223.0,2.0,1,1,73.5,76.33333333333333,69.33333333333333,74.66666666666667
17746,2023,229.0,232.0,2.0,1,2,73.0,75.66666666666667,72.0,79.0
11709,2023,331.0,273.0,2.0,1,2,79.0,80.0,69.33333333333333,80.0
41556,2023,258.0,235.0,5.0,1,3,65.0,77.0,57.333333333333336,77.66666666666667
10713,2023,267.0,261.0,2.0,1,2,70.0,72.0,67.33333333333333,74.33333333333333
4762,2023,270.0,269.0,3.0,1,2,72.5,74.33333333333333,72.33333333333333,78.66666666666667
16535,2023,279.0,285.0,2.0,1,2,75.0,79.33333333333333,75.0,78.0
8649,2023,279.0,265.0,3.0,1,2,79.5,80.0,70.33333333333333,86.33333333333333
12977,2023,272.0,271.0,4.0,1,2,69.0,76.66666666666667,69.0,72.33333333333333
3743,2023,267.0,245.0,1.0,1,1,79.0,81.66666666666667,79.33333333333333,83.0
5652,2023,231.0,246.0,2.0,1,2,70.0,74.66666666666667,73.0,76.33333333333333
20308,2023,302.0,297.0,5.0,1,3,77.0,82.33333333333333,74.66666666666667,86.0
3302,2023,253.0,268.0,2.0,1,2,75.0,75.33333333333333,74.33333333333333,77.66666666666667
56,2023,302.0,282.0,4.0,1,2,73.5,76.33333333333333,72.66666666666667,77.66666666666667
597,2023,189.0,203.0,1.0,1,1,74.0,67.66666666666667,76.66666666666667,73.66666666666667
10962,2023,270.0,253.0,4.0,1,2,75.5,70.0,61.333333333333336,71.33333333333333
9339,2023,189.0,200.0,1.0,1,2,81.0,93.33333333333333,83.0,93.33333333333333
25028,2023,230.0,244.0,1.0,1,2,78.5,74.33333333333333,70.66666666666667,77.66666666666667
6007,2023,229.0,225.0,1.0,1,1,73.0,76.33333333333333,68.0,73.33333333333333
4925,2023,243.0,224.0,1.0,1,1,70.0,73.0,72.33333333333333,74.0
14606,2023,249.0,249.0,2.0,1,2,79.5,84.66666666666667,82.66666666666667,88.66666666666667
30003,2023,262.0,244.0,3.0,1,2,77.0,80.0,74.0,84.33333333333333
25675,2023,296.0,283.0,5.0,1,3,70.0,70.66666666666667,59.666666666666664,71.0
199,2023,218.0,228.0,2.0,1,1,73.0,74.0,69.0,75.66666666666667
448,2023,257.0,247.0,2.0,1,4,76.0,78.33333333333333,75.0,80.33333333333333
2612,2023,221.0,239.0,1.0,2,1,75.5,72.33333333333333,70.66666666666667,78.66666666666667
1971,2023,231.0,236.0,2.0,1,1,74.0,75.33333333333333,74.33333333333333,77.33333333333333
8463,2023,314.0,288.0,5.0,1,3,77.5,78.66666666666667,67.0,82.66666666666667
8506,2023,259.0,247.0,2.0,1,2,72.5,73.66666666666667,65.66666666666667,77.0
13332,2023,274.0,255.0,4.0,1,3,80.5,78.33333333333333,73.33333333333333,82.66666666666667
17660,2023,348.0,317.0,5.0,1,2,69.5,78.66666666666667,67.33333333333333,81.33333333333333
24885,2023,230.0,225.0,1.0,1,2,72.0,70.0,65.0,69.33333333333333
14314,2023,288.0,273.0,3.0,1,2,67.5,80.66666666666667,72.66666666666667,74.33333333333333
6983,2023,227.0,242.0,1.0,1,1,77.5,75.66666666666667,78.33333333333333,74.66666666666667
9147,2023,304.0,279.0,3.0,1,2,80.5,85.66666666666667,77.66666666666667,87.33333333333333
9986,2023,246.0,225.0,2.0,1,1,77.5,76.66666666666667,75.0,79.0
13475,2023,218.0,223.0,2.0,1,2,70.0,71.66666666666667,68.0,72.66666666666667
9396,2023,301.0,254.0,5.0,1,3,73.5,75.0,65.0,75.33333333333333
8904,2023,368.0,305.0,5.0,1,3,79.5,85.66666666666667,68.66666666666667,83.0
41264,2023,217.0,222.0,5.0,1,3,77.0,72.0,61.666666666666664,78.0
8755,2023,299.0,268.0,5.0,1,3,69.0,77.66666666666667,67.0,79.66666666666667
3886,2023,221.0,222.0,1.0,1,1,80.0,80.66666666666667,81.33333333333333,86.0
25526,2023,237.0,225.0,2.0,1,2,75.0,68.0,65.33333333333333,69.33333333333333
24985,2023,334.0,301.0,5.0,1,3,68.0,78.0,63.666666666666664,75.66666666666667
5509,2023,252.0,259.0,2.0,1,1,78.5,78.33333333333333,79.66666666666667,80.0
2263,2023,239.0,233.0,1.0,2,1,73.0,78.0,78.0,77.0
12001,2023,225.0,236.0,1.0,1,2,72.0,76.66666666666667,69.33333333333333,75.33333333333333
24444,2023,224.0,226.0,1.0,1,1,83.5,84.66666666666667,78.33333333333333,87.33333333333333
8111,2023,222.0,215.0,1.0,1,1,64.5,67.33333333333333,65.33333333333333,64.66666666666667
9771,2023,257.0,240.0,2.0,1,2,73.5,73.33333333333333,71.0,74.0
24427,2023,294.0,277.0,4.0,1,2,77.5,80.0,70.66666666666667,84.0
285,2023,222.0,223.0,2.0,1,1,73.0,73.0,69.0,75.33333333333333
13352,2023,235.0,210.0,1.0,1,1,73.0,75.66666666666667,71.33333333333333,74.66666666666667
12024,2023,283.0,273.0,5.0,1,3,71.5,75.0,58.666666666666664,77.0
24759,2023,271.0,271.0,3.0,1,2,74.5,87.33333333333333,81.66666666666667,88.66666666666667
25091,2023,259.0,247.0,3.0,1,2,73.0,68.33333333333333,63.333333333333336,72.0
4530,2023,264.0,267.0,3.0,1,2,76.0,77.66666666666667,73.0,81.0
3202,2023,297.0,274.0,3.0,1,2,76.0,77.0,74.66666666666667,79.0
4553,2023,232.0,240.0,2.0,1,4,76.0,78.66666666666667,73.66666666666667,76.66666666666667
14703,2023,267.0,251.0,3.0,1,2,75.0,74.33333333333333,68.0,77.66666666666667
31042,2023,308.0,278.0,5.0,1,3,80.5,82.33333333333333,77.66666666666667,87.33333333333333
11145,2023,273.0,257.0,2.0,1,2,80.0,81.0,79.0,86.0
8821,2023,303.0,285.0,4.0,1,1,77.0,77.66666666666667,70.33333333333333,79.33333333333333
20136,2023,232.0,234.0,1.0,1,2,76.5,78.66666666666667,66.66666666666667,79.66666666666667
26465,2023,262.0,266.0,3.0,1,2,71.0,74.33333333333333,63.0,72.66666666666667
25114,2023,235.0,249.0,2.0,1,2,78.0,78.0,73.0,80.33333333333333
26110,2023,253.0,248.0,3.0,1,2,74.0,74.66666666666667,65.33333333333333,76.0
10126,2023,247.0,228.0,1.0,1,4,77.5,79.66666666666667,73.66666666666667,81.33333333333333
31065,2023,262.0,259.0,3.0,1,1,78.0,78.66666666666667,77.33333333333333,84.66666666666667
4507,2023,220.0,202.0,1.0,1,1,76.5,75.66666666666667,71.66666666666667,78.66666666666667
20159,2023,248.0,245.0,2.0,1,2,67.5,72.0,70.0,73.33333333333333
15745,2023,231.0,244.0,2.0,1,2,79.0,77.0,76.66666666666667,73.66666666666667
25592,2023,234.0,241.0,2.0,1,1,72.5,77.0,69.33333333333333,80.33333333333333
9608,2023,213.0,221.0,2.0,1,1,76.5,73.33333333333333,73.66666666666667,78.0
12851,2023,328.0,289.0,4.0,1,2,78.5,80.33333333333333,75.33333333333333,85.33333333333333
8944,2023,248.0,243.0,4.0,1,2,66.0,67.66666666666667,57.666666666666664,66.0
3033,2023,223.0,222.0,1.0,1,1,73.0,68.0,73.66666666666667,70.66666666666667
25615,2023,238.0,227.0,1.0,1,2,71.5,69.33333333333333,65.66666666666667,78.33333333333333
12502,2023,313.0,292.0,5.0,1,3,79.5,86.33333333333333,73.66666666666667,85.0
3010,2023,217.0,243.0,3.0,1,2,65.5,72.33333333333333,66.33333333333333,70.33333333333333
13561,2023,239.0,248.0,2.0,1,4,74.0,78.33333333333333,75.33333333333333,79.0
17643,2023,210.0,224.0,1.0,2,2,83.5,84.0,79.66666666666667,90.33333333333333
1490,2023,209.0,206.0,1.0,2,1,73.5,71.33333333333333,76.0,77.33333333333333
431,2023,236.0,259.0,3.0,1,2,76.5,76.0,75.33333333333333,77.33333333333333
16415,2023,275.0,267.0,3.0,1,2,71.0,70.0,67.66666666666667,74.0
7441,2023,233.0,248.0,1.0,2,2,72.5,85.0,76.0,85.66666666666667
31002,2023,220.0,240.0,1.0,1,2,72.0,78.66666666666667,74.0,77.66666666666667
9362,2023,253.0,240.0,3.0,1,2,72.5,70.33333333333333,62.333333333333336,73.66666666666667
2200,2023,333.0,295.0,5.0,1,3,77.5,81.0,69.66666666666667,82.33333333333333
2283,2023,225.0,232.0,1.0,1,1,77.5,78.66666666666667,75.33333333333333,80.0
6113,2023,226.0,240.0,1.0,1,2,72.0,74.66666666666667,65.66666666666667,75.66666666666667
1891,2023,189.0,215.0,2.0,1,1,76.0,76.0,75.33333333333333,77.0
1264,2023,185.0,200.0,1.0,1,1,78.0,80.33333333333333,77.66666666666667,82.66666666666667
14580,2023,246.0,242.0,2.0,1,2,81.0,83.66666666666667,71.33333333333333,85.33333333333333
6754,2023,237.0,254.0,2.0,1,1,73.0,73.33333333333333,68.33333333333333,76.33333333333333
9754,2023,225.0,217.0,2.0,1,2,73.5,70.0,68.66666666666667,76.66666666666667
9422,2023,199.0,230.0,2.0,1,1,71.0,74.0,66.0,77.66666666666667
40202,2023,234.0,250.0,5.0,1,3,83.0,89.0,73.0,92.0
26379,2023,274.0,252.0,4.0,1,2,71.5,68.33333333333333,65.0,68.66666666666667
9230,2023,294.0,289.0,5.0,1,3,73.5,71.33333333333333,64.33333333333333,75.33333333333333
8984,2023,345.0,292.0,5.0,1,3,78.0,81.33333333333333,71.0,81.33333333333333
25300,2023,203.0,207.0,3.0,1,2,76.5,73.66666666666667,70.33333333333333,78.33333333333333
3657,2023,255.0,230.0,1.0,1,1,82.0,78.66666666666667,77.33333333333333,83.33333333333333
24719,2023,328.0,288.0,5.0,1,3,68.5,77.33333333333333,67.33333333333333,77.33333333333333
25655,2023,259.0,263.0,3.0,1,2,71.0,71.66666666666667,64.0,70.66666666666667
14626,2023,223.0,219.0,2.0,1,2,73.5,76.33333333333333,69.0,80.33333333333333
8589,2023,268.0,264.0,3.0,1,2,74.5,74.0,67.33333333333333,77.33333333333333
8380,2023,220.0,219.0,2.0,1,1,72.0,63.666666666666664,73.0,65.33333333333333
8675,2023,261.0,274.0,3.0,1,2,74.5,76.0,69.0,80.33333333333333
4052,2023,232.0,259.0,2.0,2,1,83.0,85.33333333333333,81.0,88.33333333333333
9917,2023,227.0,239.0,2.0,1,2,73.5,72.33333333333333,67.0,74.33333333333333
8921,2023,339.0,285.0,5.0,1,3,78.0,84.66666666666667,66.66666666666667,86.0
25692,2023,325.0,284.0,4.0,1,2,74.0,83.0,70.33333333333333,79.33333333333333
3720,2023,358.0,291.0,5.0,1,3,75.5,81.0,67.33333333333333,83.66666666666667
5921,2023,224.0,227.0,1.0,1,2,74.5,73.0,69.33333333333333,78.66666666666667
5048,2023,238.0,246.0,1.0,1,1,71.0,70.0,69.66666666666667,72.0
9276,2023,327.0,285.0,5.0,1,3,71.5,77.66666666666667,66.0,77.66666666666667
7942,2023,250.0,239.0,2.0,1,2,71.0,69.0,69.66666666666667,73.33333333333333
371,2023,219.0,208.0,2.0,1,1,72.5,68.0,70.33333333333333,74.66666666666667
4948,2023,199.0,217.0,1.0,1,1,73.5,73.66666666666667,70.33333333333333,80.0
6027,2023,207.0,209.0,1.0,1,1,72.5,71.0,73.0,73.66666666666667
1450,2023,244.0,245.0,2.0,1,2,75.0,75.66666666666667,70.66666666666667,77.0
10604,2023,271.0,276.0,2.0,1,2,77.5,76.66666666666667,69.33333333333333,80.0
7006,2023,233.0,247.0,2.0,1,2,71.5,73.66666666666667,70.33333333333333,75.66666666666667
8629,2023,244.0,264.0,3.0,1,2,74.5,73.0,67.0,75.66666666666667
11291,2023,310.0,266.0,5.0,1,3,73.5,79.33333333333333,67.66666666666667,80.66666666666667
26482,2023,258.0,247.0,5.0,1,3,71.0,69.66666666666667,63.666666666666664,74.33333333333333
24713,2023,289.0,261.0,4.0,1,2,70.0,76.33333333333333,65.33333333333333,74.66666666666667
8483,2023,274.0,248.0,3.0,1,1,70.5,70.0,69.0,69.33333333333333
7401,2023,270.0,273.0,3.0,1,2,73.0,75.0,70.66666666666667,79.0
7650,2023,244.0,264.0,2.0,1,1,77.0,83.33333333333333,71.33333333333333,87.66666666666667
22306,2023,242.0,241.0,3.0,1,2,73.5,76.66666666666667,71.0,75.66666666666667
25795,2023,214.0,224.0,2.0,1,2,67.5,73.0,63.0,75.0
10255,2023,213.0,228.0,1.0,1,1,81.5,84.33333333333333,78.66666666666667,85.0
517,2023,259.0,252.0,3.0,1,1,73.5,73.66666666666667,65.0,74.33333333333333
763,2023,275.0,264.0,2.0,1,2,74.5,76.66666666666667,74.33333333333333,75.66666666666667
18075,2023,214.0,234.0,1.0,1,2,78.5,77.0,76.33333333333333,76.33333333333333
40305,2023,226.0,245.0,2.0,1,2,78.5,80.66666666666667,74.33333333333333,82.33333333333333
1364,2023,253.0,241.0,2.0,1,1,67.5,74.33333333333333,68.33333333333333,76.66666666666667
9356,2023,262.0,243.0,3.0,1,2,71.5,72.0,63.333333333333336,75.0
4779,2023,257.0,242.0,3.0,1,2,75.5,79.33333333333333,68.66666666666667,79.33333333333333
15522,2023,250.0,264.0,3.0,1,2,74.0,71.33333333333333,69.66666666666667,73.66666666666667
1198,2023,209.0,201.0,2.0,1,1,79.5,84.33333333333333,79.33333333333333,84.0
11918,2023,249.0,262.0,2.0,1,2,78.5,78.33333333333333,75.33333333333333,84.66666666666667
59,2023,275.0,290.0,5.0,1,3,76.5,76.33333333333333,69.0,81.33333333333333
8715,2023,248.0,248.0,2.0,1,2,68.5,75.33333333333333,72.66666666666667,75.66666666666667
18035,2023,259.0,280.0,2.0,1,2,83.5,82.66666666666667,80.0,87.33333333333333
4922,2023,278.0,252.0,2.0,1,2,84.5,84.66666666666667,79.33333333333333,90.66666666666667
9213,2023,262.0,249.0,2.0,1,2,77.0,72.66666666666667,77.66666666666667,79.33333333333333
2217,2023,256.0,252.0,2.0,1,2,67.0,76.0,69.33333333333333,80.33333333333333
2930,2023,247.0,253.0,3.0,1,1,71.0,73.0,65.66666666666667,77.0
1911,2023,228.0,236.0,3.0,1,2,67.5,64.0,57.666666666666664,66.33333333333333
25386,2023,268.0,259.0,2.0,1,2,75.0,75.0,77.0,76.33333333333333
9903,2023,279.0,267.0,3.0,1,2,76.5,72.0,71.33333333333333,73.33333333333333
13149,2023,298.0,289.0,4.0,1,3,70.5,74.66666666666667,61.666666666666664,76.66666666666667
20219,2023,220.0,234.0,1.0,1,2,76.0,80.33333333333333,80.33333333333333,84.0
10544,2023,221.0,216.0,1.0,1,1,71.0,69.33333333333333,65.33333333333333,70.66666666666667
6843,2023,325.0,297.0,5.0,1,3,72.5,75.66666666666667,72.33333333333333,82.33333333333333
8503,2023,242.0,230.0,2.0,1,1,70.0,69.66666666666667,64.0,71.0
22114,2023,229.0,237.0,1.0,1,2,71.5,76.0,71.33333333333333,78.0
26405,2023,251.0,261.0,3.0,1,2,82.5,84.33333333333333,73.0,88.33333333333333
2552,2023,243.0,221.0,1.0,1,1,70.0,72.33333333333333,71.0,71.66666666666667
12602,2023,232.0,243.0,2.0,1,2,81.0,78.66666666666667,72.66666666666667,81.0
531,2023,296.0,240.0,2.0,1,1,73.5,72.66666666666667,70.33333333333333,76.0
4616,2023,213.0,216.0,1.0,1,1,78.5,74.66666666666667,76.0,80.33333333333333
14523,2023,255.0,241.0,3.0,1,2,70.0,68.0,63.333333333333336,72.0
10610,2023,264.0,254.0,3.0,1,2,70.0,75.33333333333333,65.66666666666667,73.33333333333333
3305,2023,202.0,198.0,1.0,1,1,72.0,76.0,72.33333333333333,76.33333333333333
8174,2023,228.0,230.0,1.0,1,1,69.5,75.33333333333333,71.0,73.33333333333333
16830,2023,253.0,240.0,2.0,1,2,75.0,76.0,63.0,75.66666666666667
25984,2023,235.0,234.0,2.0,1,2,76.5,72.66666666666667,75.33333333333333,78.0
26150,2023,239.0,251.0,3.0,1,2,71.0,68.33333333333333,64.33333333333333,70.66666666666667
10069,2023,261.0,267.0,2.0,1,2,74.0,82.0,74.66666666666667,82.66666666666667
20474,2023,256.0,259.0,5.0,1,3,79.5,86.66666666666667,77.66666666666667,85.66666666666667
580,2023,336.0,279.0,5.0,1,3,75.5,76.33333333333333,67.66666666666667,82.33333333333333
9897,2023,281.0,238.0,2.0,1,2,75.0,73.33333333333333,72.66666666666667,77.66666666666667
8815,2023,312.0,289.0,4.0,1,1,78.0,80.0,71.66666666666667,77.66666666666667
11400,2023,216.0,225.0,1.0,1,1,74.5,74.66666666666667,75.66666666666667,76.33333333333333
17892,2023,213.0,217.0,1.0,1,1,82.0,80.66666666666667,78.33333333333333,82.66666666666667
31294,2023,291.0,274.0,3.0,1,1,75.0,76.66666666666667,73.0,82.33333333333333
8005,2023,225.0,229.0,1.0,1,1,74.5,68.0,66.33333333333333,70.66666666666667
4636,2023,303.0,276.0,4.0,1,2,73.0,76.66666666666667,68.0,78.66666666666667
10710,2023,293.0,258.0,3.0,1,2,80.0,81.0,70.33333333333333,82.0
1370,2023,235.0,250.0,2.0,1,1,74.5,81.66666666666667,74.33333333333333,82.66666666666667
1619,2023,217.0,236.0,2.0,1,2,75.5,75.66666666666667,70.66666666666667,81.66666666666667
10773,2023,243.0,239.0,2.0,1,2,72.0,68.33333333333333,65.66666666666667,69.66666666666667
1121,2023,225.0,235.0,2.0,1,1,74.0,77.0,66.0,77.66666666666667
14211,2023,270.0,276.0,3.0,1,2,72.0,79.33333333333333,73.0,77.33333333333333
17912,2023,266.0,256.0,4.0,1,2,65.0,67.66666666666667,62.0,69.66666666666667
2260,2023,331.0,288.0,5.0,1,3,72.0,71.0,63.333333333333336,71.0
8403,2023,236.0,183.0,1.0,2,1,64.0,67.33333333333333,54.0,69.0
8652,2023,277.0,268.0,4.0,1,2,75.0,75.66666666666667,70.66666666666667,79.0
12980,2023,323.0,283.0,3.0,1,1,79.5,77.33333333333333,73.33333333333333,83.66666666666667
40285,2023,288.0,260.0,4.0,1,2,77.5,74.33333333333333,64.33333333333333,77.33333333333333
18055,2023,323.0,303.0,5.0,1,3,79.5,82.66666666666667,71.33333333333333,86.0
4324,2023,235.0,251.0,2.0,1,1,79.5,79.66666666666667,80.33333333333333,83.66666666666667
31274,2023,275.0,250.0,2.0,1,2,71.5,76.0,64.0,77.0
10667,2023,222.0,239.0,2.0,2,1,69.0,74.33333333333333,68.66666666666667,73.0
13372,2023,260.0,271.0,4.0,1,2,74.5,67.33333333333333,72.33333333333333,76.66666666666667
4679,2023,327.0,285.0,5.0,1,3,81.5,80.33333333333333,69.33333333333333,86.33333333333333
9007,2023,240.0,249.0,3.0,1,1,74.0,71.0,68.33333333333333,74.66666666666667
11712,2023,256.0,260.0,2.0,2,2,81.5,84.66666666666667,80.33333333333333,86.0
6302,2023,286.0,265.0,2.0,1,1,75.0,73.33333333333333,68.33333333333333,74.33333333333333
19913,2023,256.0,246.0,1.0,1,1,82.0,75.66666666666667,76.33333333333333,81.66666666666667
22177,2023,363.0,270.0,5.0,1,3,74.0,79.0,64.66666666666667,80.33333333333333
7776,2023,202.0,202.0,1.0,2,1,70.5,71.0,70.0,75.0
9940,2023,249.0,232.0,3.0,1,2,81.5,74.33333333333333,67.66666666666667,79.33333333333333
2701,2023,237.0,251.0,1.0,1,1,71.0,70.66666666666667,74.33333333333333,73.0
4865,2023,284.0,269.0,3.0,1,2,80.0,81.66666666666667,78.33333333333333,85.33333333333333
16432,2023,219.0,224.0,1.0,2,2,80.5,86.33333333333333,79.66666666666667,90.66666666666667
24988,2023,296.0,272.0,5.0,1,3,80.0,84.0,75.66666666666667,89.33333333333333
1676,2023,231.0,236.0,2.0,1,1,68.0,71.0,68.66666666666667,72.0
7129,2023,266.0,255.0,2.0,1,1,70.0,75.0,72.0,73.0
7135,2023,252.0,245.0,1.0,1,1,73.5,81.66666666666667,72.0,81.66666666666667
13621,2023,305.0,260.0,3.0,1,2,73.5,86.33333333333333,70.0,81.66666666666667
13627,2023,197.0,221.0,2.0,1,2,72.5,77.0,77.33333333333333,84.0
9293,2023,244.0,229.0,2.0,1,1,81.5,73.33333333333333,70.66666666666667,78.0
12004,2023,205.0,209.0,1.0,1,2,71.5,74.0,74.0,76.66666666666667
9834,2023,230.0,227.0,1.0,1,2,72.0,71.33333333333333,67.0,71.33333333333333
1327,2023,230.0,238.0,2.0,1,2,71.0,77.0,70.33333333333333,78.0
10232,2023,244.0,240.0,3.0,1,2,70.0,70.33333333333333,62.0,74.66666666666667
9150,2023,235.0,244.0,3.0,1,2,68.0,73.33333333333333,69.33333333333333,72.33333333333333
4822,2023,332.0,286.0,3.0,1,2,78.0,77.66666666666667,71.66666666666667,80.33333333333333
5655,2023,251.0,235.0,2.0,1,2,69.0,73.0,66.33333333333333,68.66666666666667
12837,2023,225.0,225.0,2.0,1,2,78.0,72.66666666666667,75.0,79.66666666666667
11706,2023,230.0,249.0,1.0,1,2,80.0,80.33333333333333,77.66666666666667,83.33333333333333
26362,2023,244.0,236.0,2.0,1,2,81.0,74.33333333333333,70.0,83.0
14775,2023,256.0,262.0,4.0,1,2,68.5,74.66666666666667,61.333333333333336,77.66666666666667
2040,2023,239.0,252.0,2.0,1,2,69.0,70.0,66.66666666666667,73.33333333333333
9866,2023,258.0,243.0,2.0,1,2,76.0,76.66666666666667,70.0,78.66666666666667
9534,2023,287.0,259.0,4.0,1,2,74.5,74.33333333333333,66.0,79.33333333333333
8870,2023,324.0,290.0,5.0,1,3,76.5,77.33333333333333,68.0,80.33333333333333
25850,2023,285.0,261.0,4.0,1,2,71.5,71.66666666666667,55.0,75.66666666666667
11217,2023,222.0,245.0,2.0,1,2,71.5,79.66666666666667,69.0,79.0
31068,2023,254.0,235.0,2.0,1,2,74.0,71.0,70.66666666666667,78.0
9889,2023,204.0,212.0,1.0,1,1,74.0,73.0,69.66666666666667,76.66666666666667
4270,2023,266.0,251.0,1.0,1,2,83.0,84.0,79.66666666666667,86.0
5266,2023,348.0,303.0,5.0,1,3,71.0,76.0,59.333333333333336,77.66666666666667
3723,2023,252.0,221.0,2.0,1,2,68.5,75.0,68.33333333333333,72.66666666666667
3059,2023,244.0,250.0,2.0,2,1,77.5,79.0,77.0,83.0
14420,2023,287.0,259.0,3.0,1,2,75.0,73.66666666666667,69.33333333333333,76.0
8492,2023,256.0,228.0,3.0,1,1,70.5,72.0,67.0,73.0
25804,2023,284.0,254.0,4.0,1,2,64.5,70.66666666666667,66.0,70.0
15817,2023,310.0,286.0,4.0,1,2,76.5,76.66666666666667,71.33333333333333,76.33333333333333
2896,2023,305.0,248.0,2.0,1,1,77.5,81.66666666666667,74.66666666666667,82.0
10507,2023,228.0,244.0,2.0,2,2,76.0,71.0,67.33333333333333,74.33333333333333
