agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_soc6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_soc6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_soc6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_soc6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_soc6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_soc6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_soc6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_soc6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica
2016|20171024|final20171024v1|6b|22552|5|ESCUELA PARTICULAR SAGRADA FAMILIA|14|REGION DE LOS RIOS|2|RANCO|14202|FUTRONO|RANCO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|15|15|15|257|243|246|2|-17|-10|22|9|13|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||33.299999|33.299999|33.299999|26.700001|60|13.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22554|1|ESCUELA BASICA SAN CARLOS DE CHONCHI|10|REGION DE LOS LAGOS|2|CHILOÉ|10203|CHONCHI|CHILOÉ|Corporación Municipal|Municipal|Medio bajo|Urbano|44|42|44|260|247|249|3|-3|-7|25|13|16|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||31.799999|34.099998|34.099998|33.299999|42.900002|23.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22556|8|ESCUELA PARTICULAR COLONIA DEGAÑ|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22558|4|ESCUELA NUEVA COLLILELFU|14|REGION DE LOS RIOS|1|VALDIVIA|14104|LOS LAGOS|VALDIVIA|Municipal DAEM|Municipal|Medio bajo|Urbano|36|38|36|220|213|221|-4|-3|-5|-15|-21|-12|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||61.099998|25|13.9|57.900002|36.799999|5.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22560|6|COLEGIO COLONOS DE ALERCE|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|60|62|60|271|284|280|5|7|12|36|50|47|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||23.299999|26.700001|50|16.1|33.900002|50|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22561|4|COLEGIO ESTRELLA DE BELEN|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10102|CALBUCO|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|25|28|26|259|250|235|20|9|-1|24|16|2|Positiva y significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|No significativa|||||||28|40|32|21.4|57.099998|21.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22565|7|COLEGIO EL PILAR|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio|Urbano|54|53|54|238|266|253|-3|9|10|-12|13|4|No significativa|No significativa|No significativa|Negativa y significativa|Positiva y significativa|No significativa|||||||48.099998|31.5|20.4|18.9|45.299999|35.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22566|5|ESCUELA PARTICULAR BICENTENARIO|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|27|28|27|237|233|240|14|11|24|2|-1|7|No significativa|No significativa|Positiva y significativa|No significativa|No significativa|No significativa|||||||44.400002|48.099998|7.4000001|35.700001|60.700001|3.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22581|9|COLEGIO RAICES DE LEMUY|10|REGION DE LOS LAGOS|2|CHILOÉ|10206|PUQUELDÓN|CHILOÉ|Particular subvencionado|Particular subvencionado|Bajo|Rural|11|11|11|246|237|235|-9|-15|-32|14|10|8|No significativa|No significativa|Negativa y significativa|Positiva y significativa|No significativa|No significativa|||||||36.400002|54.5|9.1000004|36.400002|63.599998|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22584|3|ESCUELA PARTICULAR MI FUTURO|14|REGION DE LOS RIOS|1|VALDIVIA|14106|MARIQUINA|VALDIVIA|Particular subvencionado|Particular subvencionado|Bajo|Rural|6|6|0|221|227||13|31||-11|0||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22588|6|COLEGIO CRISTIANO BELEN|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio|Urbano|34|36|36|265|272|275|-14|3|-3|15|19|26|Negativa y significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||17.6|47.099998|35.299999|11.1|52.799999|36.099998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22596|7|CENTRO INCLUSIVO DE PARVULOS INALUN|10|REGION DE LOS LAGOS|2|CHILOÉ|10201|CASTRO|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio|Urbano|23|24|23|247|258|254|-12|5|-2|-3|5|5|No significativa|No significativa|No significativa|No significativa|No significativa|No significativa|||||||26.1|47.799999|26.1|29.200001|37.5|33.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22602|5|SAINT PAUL COLLEGE|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10107|LLANQUIHUE|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|22|22|22|284|264|279|23|2|19|34|11|30|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||4.5|36.400002|59.099998|0|77.300003|22.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22606|8|ESCUELA INTEGRADA JUAN PABLO II|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10108|MAULLÍN|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Bajo|Urbano|4|3|0|204|208||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22608|4|COLEGIO EL LABRADOR|10|REGION DE LOS LAGOS|3|OSORNO|10301|OSORNO|OSORNO|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|43|44|43|246|236|241|-8|-10|1|11|2|8|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||41.900002|30.200001|27.9|45.5|45.5|9.1000004|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22609|2|COLEGIO CHILENO NORTEAMERICANO|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|28|29|28|249|268|262|19|12|23|-16|-5|-4|Positiva y significativa|No significativa|Positiva y significativa|Negativa y significativa|No significativa|No significativa|||||||35.700001|32.099998|32.099998|13.8|48.299999|37.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22610|6|ESCUELA PARTICULAR NIDO DE CISNES|10|REGION DE LOS LAGOS|2|CHILOÉ|10205|DALCAHUE|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|24|25|23|263|263|261|-2|-9|-5|28|29|28|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||12.5|50|37.5|28|40|32|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22612|2|CENTRO EDUCACIONAL GARYES|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Bajo|Urbano|17|16|17|246|240|247|6|11|2|14|13|20|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||35.299999|41.200001|23.5|31.299999|56.299999|12.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22613|0|ESCUELA PARTICULAR CRECER|14|REGION DE LOS RIOS|2|RANCO|14201|LA UNIÓN|RANCO|Particular subvencionado|Particular subvencionado|Bajo|Rural|2|2|0|185|157||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22615|7|ESCUELA PARTICULAR OMILEN ANTU|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|7|8|0|267|277||9|18||32|43||No significativa|No significativa||Positiva y significativa|Positiva y significativa||||Alumnos insuficientes|||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22616|5|COLEGIO MOZART|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|19|21|20|221|229|231|-15|-15|-5|-14|-5|-2|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|No significativa|||||||52.599998|42.099998|5.3000002|42.900002|52.400002|4.8000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22620|3|ESCUELA PARTICULAR ANTUMAPU|10|REGION DE LOS LAGOS|3|OSORNO|10306|SAN JUAN DE LA COSTA|OSORNO|Particular subvencionado|Particular subvencionado|Bajo|Rural|3|3|0|211|156||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22621|1|COLEGIO CALBUCO|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10102|CALBUCO|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|34|34|34|266|264|260|24|5|7|16|11|11|Positiva y significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||20.6|35.299999|44.099998|17.6|44.099998|38.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22623|8|COLEGIO AYELEN|10|REGION DE LOS LAGOS|2|CHILOÉ|10205|DALCAHUE|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|28|27|28|260|261|268|10|1|-1|25|27|35|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||32.099998|35.700001|32.099998|22.200001|44.400002|33.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22627|0|HAMPTON COLLEGE|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular pagado|Particular pagado|Alto|Urbano|12|12|12|269|284|267|2|15|-9|-14|-15|-21|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||16.700001|33.299999|50|8.3000002|33.299999|58.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22629|7|COLEGIO LOS CONQUISTADORES|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio|Urbano|58|58|58|248|281|239|0|-8|-16|-2|28|-10|No significativa|No significativa|Negativa y significativa|No significativa|Positiva y significativa|Negativa y significativa|||||||41.400002|31|27.6|6.9000001|41.400002|51.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22634|3|INSTITUTO PRINCIPE DE ASTURIAS|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|42|46|40|259|256|249|7|4|-2|-6|-17|-17|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||||31|33.299999|35.700001|23.9|56.5|19.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22641|6|COLEGIO SAGRADA FAMILIA|10|REGION DE LOS LAGOS|4|PALENA|10403|HUALAIHUÉ|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|26|25|26|249|249|258|-19|-11|-7|-1|-4|9|Negativa y significativa|No significativa|No significativa|No significativa|No significativa|Positiva y significativa|||||||42.299999|30.799999|26.9|36|44|20|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22650|5|ESCUELA PROFESORA ELIANA TRIVIÑO MARQUEZ|10|REGION DE LOS LAGOS|2|CHILOÉ|10210|QUINCHAO|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|2|2|0|240|244||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22656|4|COLEGIO LLACOLEN|10|REGION DE LOS LAGOS|2|CHILOÉ|10208|QUELLÓN|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22657|2|COLEGIO PARTICULAR GOLETA ANCUD|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|21|20|21|253|254|264|14|30|26|18|20|31|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||38.099998|19|42.900002|25|60|15|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22658|0|CENTRO EDUCACIONAL EMANUEL|10|REGION DE LOS LAGOS|2|CHILOÉ|10208|QUELLÓN|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|34|34|34|237|232|262|29|-2|19|2|-2|29|Positiva y significativa|No significativa|Positiva y significativa|No significativa|No significativa|Positiva y significativa|||||||50|35.299999|14.7|41.200001|44.099998|14.7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22663|7|COLEGIO MONTE VERDE|10|REGION DE LOS LAGOS|2|CHILOÉ|10201|CASTRO|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio|Urbano|9|10|9|270|263|277||7|||10||No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa||||Alumnos insuficientes para comparación||Alumnos insuficientes para comparación||||10|70|20|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22668|8|CENTRO EDUCACIONAL AMADOR CARDENAS PAREDES|10|REGION DE LOS LAGOS|2|CHILOÉ|10210|QUINCHAO|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|10|10|10|251|225|262|13|16||16|-9||No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa||||||Alumnos insuficientes para comparación|40|20|40|60|40|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22671|8|COLEGIO FRANCISCO HERNANDEZ ORTIZ|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10102|CALBUCO|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|9|9|9|211|213|233|-8|12||-24|-21||No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa||||||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22672|6|COLEGIO ALTAS CUMBRES|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10109|PUERTO VARAS|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|28|28|28|238|230|252|-1|-2|5|-12|-23|3|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||42.900002|35.700001|21.4|50|35.700001|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22685|8|ESCUELA PARTICULAR SAN BENITO|10|REGION DE LOS LAGOS|3|OSORNO|10307|SAN PABLO|OSORNO|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|4|5|0|220|215||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22686|6|ESCUELA BASICA LAS CAMELIAS|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Municipal DAEM|Municipal|Bajo|Urbano|32|33|32|236|214|231|15|5|0|4|-13|4|Positiva y significativa|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|||||||53.099998|37.5|9.3999996|66.699997|33.299999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22688|2|COLEGIO BOSQUES DE ALERCE|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|57|55|57|266|269|263|7|3|-1|31|35|30|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||21.1|36.799999|42.099998|12.7|50.900002|36.400002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22690|4|COLEGIO AYTUE|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22692|0|PATAGONIA COLLEGE|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|34|37|34|259|285|267|-7|0|-11|-6|12|1|No significativa|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|||||||29.4|38.200001|32.400002|2.7|37.799999|59.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22702|1|INSTITUTO TECNICO ALERCE CORDILLERA|10|REGION DE LOS LAGOS|1|LLANQUIHUE|10101|PUERTO MONTT|LLANQUIHUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|34|31|34|208|234|214|-38|6|-23|-27|0|-19|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||67.599998|17.6|14.7|45.200001|38.700001|16.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22738|8|COLEGIO SAN LUCAS DE VALDIVIA|14|REGION DE LOS RIOS|1|VALDIVIA|14101|VALDIVIA|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|4|4|0|207|241||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22743|9|GARDEN COLLEGE|14|REGION DE LOS RIOS|2|RANCO|14201|LA UNIÓN|RANCO|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|16|17|16|245|242|258||||-20|-31|-8|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa||||Con marca medición anterior: No reporte|Con marca medición anterior: No reporte|Con marca medición anterior: No reporte|50|12.5|37.5|35.299999|41.200001|23.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22747|1|CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS|14|REGION DE LOS RIOS|1|VALDIVIA|14106|MARIQUINA|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|15|15|15|259|255|267|14|38|19|24|21|34|No significativa|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||26.700001|40|33.299999|26.700001|40|33.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22749|8|ESCUELA PARTICULAR COUNTRY SCHOOL|14|REGION DE LOS RIOS|1|VALDIVIA|14107|PAILLACO|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|12|12|12|251|311|268|-20|68||16|77||No significativa|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa||||||Alumnos insuficientes para comparación|33.299999|41.700001|25|0|33.299999|66.699997|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|22753|6|ESCUELA PARTICULAR ADONAI|14|REGION DE LOS RIOS|1|VALDIVIA|14107|PAILLACO|VALDIVIA|Particular subvencionado|Particular subvencionado|Medio bajo|Rural|4|4|0|238|253||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
